time,HD01,HD02,HD03,HD04,HD05,HD06,HD07,HD08,HD09,HD10,HD11,HD12,HD13,HD14
34064.50000000,-18.01460000,-17.71149822,-21.58986314,-35.86715149,-46.61312023,-46.63740000,-46.61349672,-37.75536537,-26.96531155,-37.34665657,-46.63740000,-46.02812147,-45.59225000,-45.57726291
34065.50000000,-18.01540000,-17.71217025,-21.59078216,-35.86834555,-46.60585534,-46.62275000,-46.60528103,-37.75669986,-26.96666013,-37.34796180,-46.62275000,-46.03884749,-45.60410000,-45.59027683
34066.50000000,-18.01600000,-17.71284230,-21.59170119,-35.86953593,-46.59333141,-46.60875000,-46.59219474,-37.75803031,-26.96800870,-37.34926321,-46.60875000,-46.04727262,-45.61295000,-45.60120339
34067.50000000,-18.01660000,-17.71351435,-21.59262023,-35.87073189,-46.61561496,-46.63485000,-46.61224799,-37.75936600,-26.96935727,-37.35057083,-46.63485000,-46.05719765,-45.62395000,-45.61220208
34068.50000000,-18.01720000,-17.71418641,-21.59353926,-35.87193428,-46.64109644,-46.66820000,-46.64136981,-37.76070948,-26.97070584,-37.35188647,-46.66820000,-46.06911197,-45.63720000,-45.62434701
34069.50000000,-18.01780000,-17.71485848,-21.59445829,-35.87314632,-46.67869791,-46.71190000,-46.68179914,-37.76206391,-26.97205440,-37.35321273,-46.71190000,-46.08331264,-45.64865000,-45.63613304
34070.50000000,-18.01840000,-17.71553056,-21.59537733,-35.87436289,-46.69708638,-46.72440000,-46.70023992,-37.76342312,-26.97340297,-37.35454178,-46.72440000,-46.09629293,-45.65310000,-45.64423921
34071.50000000,-18.01915000,-17.71620271,-21.59629637,-35.87557763,-46.69151656,-46.71070000,-46.69290160,-37.76477989,-26.97475153,-37.35586707,-46.71070000,-46.10619067,-45.65840000,-45.65099867
34072.50000000,-18.01990000,-17.71687492,-21.59721542,-35.87679379,-46.69820594,-46.71820000,-46.69811779,-37.76613774,-26.97610010,-37.35719392,-46.71820000,-46.11558609,-45.66750000,-45.65898612
34073.50000000,-18.02055000,-17.71754715,-21.59813447,-35.87801328,-46.71209212,-46.73620000,-46.71314201,-37.76749942,-26.97744866,-37.35852494,-46.73620000,-46.12552864,-45.67910000,-45.66879360
34074.50000000,-18.02120000,-17.71821942,-21.59905352,-35.87923321,-46.71508945,-46.73525000,-46.71545356,-37.76886136,-26.97879722,-37.35985539,-46.73525000,-46.13452081,-45.69390000,-45.68108015
34075.50000000,-18.02180000,-17.71889169,-21.59997257,-35.88045530,-46.72452983,-46.74680000,-46.72501514,-37.77022560,-26.98014579,-37.36118839,-46.74680000,-46.14110274,-45.70470000,-45.69256669
34076.50000000,-18.02240000,-17.71956398,-21.60089163,-35.88168143,-46.74110214,-46.76635000,-46.74240325,-37.77159432,-26.98149435,-37.36252597,-46.76635000,-46.14693122,-45.71250000,-45.70218913
34077.50000000,-18.02300000,-17.72023627,-21.60181069,-35.88290504,-46.73297685,-46.75100000,-46.73342884,-37.77296014,-26.98284292,-37.36385936,-46.75100000,-46.15200009,-45.72380000,-45.71267636
34078.50000000,-18.02375000,-17.72090863,-21.60272976,-35.88412359,-46.71530651,-46.73145000,-46.71553649,-37.77432057,-26.98419148,-37.36518753,-46.73145000,-46.15629593,-45.73675000,-45.72439643
34079.50000000,-18.02450000,-17.72158105,-21.60364883,-35.88534650,-46.73307351,-46.75155000,-46.72978353,-37.77568461,-26.98554004,-37.36652040,-46.75155000,-46.16137025,-45.74205000,-45.73287356
34080.50000000,-18.02510000,-17.72225348,-21.60456790,-35.88657541,-46.75696071,-46.78205000,-46.75665080,-37.77705578,-26.98688861,-37.36786057,-46.78205000,-46.16748863,-45.74510000,-45.73867028
34081.50000000,-18.02570000,-17.72292592,-21.60548698,-35.88780637,-46.76601089,-46.78845000,-46.76651229,-37.77842934,-26.98823717,-37.36920201,-46.78845000,-46.17400874,-45.76095000,-45.74957725
34082.50000000,-18.02630000,-17.72359837,-21.60640607,-35.88904123,-46.78204483,-46.80720000,-46.78333646,-37.77980721,-26.98958574,-37.37054781,-46.80720000,-46.18161993,-45.78045000,-45.76474510
34083.50000000,-18.02695000,-17.72427085,-21.60732515,-35.89028539,-46.81839284,-46.85215000,-46.82221176,-37.78119559,-26.99093431,-37.37190452,-46.85215000,-46.19113278,-45.79435000,-45.77918104
34084.50000000,-18.02760000,-17.72494335,-21.60824425,-35.89153736,-46.84913647,-46.88245000,-46.85429293,-37.78259255,-26.99228289,-37.37326848,-46.88245000,-46.20154941,-45.80590000,-45.79205698
34085.50000000,-18.02835000,-17.72561592,-21.60916335,-35.89279024,-46.85394054,-46.87790000,-46.85756923,-37.78399003,-26.99363147,-37.37463096,-46.87790000,-46.21113309,-45.81610000,-45.80328704
34086.50000000,-18.02910000,-17.72628855,-21.61008246,-35.89404003,-46.84372786,-46.86345000,-46.84611373,-37.78538391,-26.99498005,-37.37598947,-46.86345000,-46.21958217,-45.82680000,-45.81390635
34087.50000000,-18.02970000,-17.72696120,-21.61100157,-35.89528504,-46.82714983,-46.84500000,-46.82877095,-37.78677254,-26.99632863,-37.37734303,-46.84500000,-46.22679835,-45.83610000,-45.82353471
34088.50000000,-18.03030000,-17.72763385,-21.61192069,-35.89652800,-46.82081386,-46.83845000,-46.82058226,-37.78815849,-26.99767722,-37.37869461,-46.83845000,-46.23347999,-45.84555000,-45.83275700
34089.50000000,-18.03090000,-17.72830651,-21.61283982,-35.89777585,-46.84062896,-46.86040000,-46.83787889,-37.78954888,-26.99902581,-37.38005134,-46.86040000,-46.24105569,-45.85665000,-45.84260826
34090.50000000,-18.03150000,-17.72897918,-21.61375895,-35.89902794,-46.85790411,-46.88005000,-46.85713540,-37.79094427,-27.00037441,-37.38141265,-46.88005000,-46.24916677,-45.86485000,-45.85130587
34091.50000000,-18.03210000,-17.72965186,-21.61467808,-35.90028471,-46.87692241,-46.90395000,-46.87866834,-37.79234530,-27.00172301,-37.38277961,-46.90395000,-46.25799343,-45.87415000,-45.86000264
34092.50000000,-18.03290000,-17.73032462,-21.61559723,-35.90154699,-46.89905351,-46.92805000,-46.90215158,-37.79375251,-27.00307161,-37.38415225,-46.92805000,-46.26761407,-45.88680000,-45.87036295
34093.50000000,-18.03370000,-17.73099747,-21.61651638,-35.90280754,-46.89391816,-46.91405000,-46.89571813,-37.79515751,-27.00442022,-37.38552104,-46.91405000,-46.27605761,-45.89625000,-45.87987756
34094.50000000,-18.03430000,-17.73167032,-21.61743554,-35.90405245,-46.83656256,-46.85110000,-46.84154087,-37.79654694,-27.00576883,-37.38687373,-46.85110000,-46.28106089,-45.90145000,-45.88692205
34095.50000000,-18.03490000,-17.73234318,-21.61835470,-35.90528101,-46.77652832,-46.78905000,-46.78081151,-37.79791898,-27.00711745,-37.38821055,-46.78905000,-46.28341838,-45.91380000,-45.89636988
34096.50000000,-18.03550000,-17.73301605,-21.61927387,-35.90649959,-46.74034420,-46.75290000,-46.74096477,-37.79927946,-27.00846606,-37.38953798,-46.75290000,-46.28488758,-45.93225000,-45.90987645
34097.50000000,-18.03610000,-17.73368893,-21.62019304,-35.90770890,-46.70686576,-46.71880000,-46.70604876,-37.80062979,-27.00981467,-37.39085655,-46.71880000,-46.28523781,-45.94200000,-45.92099062
34098.50000000,-18.03670000,-17.73436182,-21.62111221,-35.90890117,-46.64415683,-46.65375000,-46.64573437,-37.80196285,-27.01116328,-37.39215851,-46.65375000,-46.28145847,-45.94765000,-45.92900034
34099.50000000,-18.03745000,-17.73503478,-21.62203137,-35.91006756,-46.54821256,-46.55495000,-46.55301021,-37.80326958,-27.01251188,-37.39343541,-46.55495000,-46.27182586,-45.96015000,-45.93889212
34100.50000000,-18.03820000,-17.73570779,-21.62295054,-35.91121439,-46.47595733,-46.48270000,-46.47775745,-37.80455487,-27.01386047,-37.39469392,-46.48270000,-46.25957474,-45.97475000,-45.95070438
34101.50000000,-18.03880000,-17.73638082,-21.62386970,-35.91236708,-46.49921948,-46.51030000,-46.48955653,-37.80584311,-27.01520905,-37.39595903,-46.51030000,-46.25252982,-45.98225000,-45.95990081
34102.50000000,-18.03945000,-17.73705388,-21.62478886,-35.91353884,-46.57218707,-46.58635000,-46.55563031,-37.80714949,-27.01655762,-37.39724287,-46.58635000,-46.25311855,-45.98440000,-45.96524652
34103.50000000,-18.04010000,-17.73772696,-21.62570802,-35.91472191,-46.61595164,-46.62950000,-46.60221567,-37.80846857,-27.01790619,-37.39853720,-46.62950000,-46.25704799,-45.98395000,-45.96759289
34104.50000000,-18.04070000,-17.73840005,-21.62662719,-35.91590661,-46.62335154,-46.63545000,-46.61438114,-37.80979068,-27.01925476,-37.39983269,-46.63545000,-46.26045531,-45.98030000,-45.96701486
34105.50000000,-18.04130000,-17.73907315,-21.62754635,-35.91708597,-46.60463307,-46.61530000,-46.59921956,-37.81110818,-27.02060331,-37.40112282,-46.61530000,-46.26134009,-45.97645000,-45.96499739
34106.50000000,-18.04205000,-17.73974631,-21.62846551,-35.91825929,-46.58317967,-46.59335000,-46.57835141,-37.81241947,-27.02195187,-37.40240715,-46.59335000,-46.26038136,-45.97645000,-45.96419238
34107.50000000,-18.04280000,-17.74041954,-21.62938467,-35.91942841,-46.56869179,-46.57890000,-46.56294691,-37.81372608,-27.02330041,-37.40368753,-46.57890000,-46.25847292,-45.97570000,-45.96355156
34108.50000000,-18.04340000,-17.74109277,-21.63030383,-35.92059535,-46.56179932,-46.57220000,-46.55492819,-37.81503009,-27.02464895,-37.40496593,-46.57220000,-46.25638830,-45.97475000,-45.96286148
34109.50000000,-18.04400000,-17.74176602,-21.63122298,-35.92175962,-46.55302700,-46.56320000,-46.54609713,-37.81633126,-27.02599748,-37.40624176,-46.56320000,-46.25432193,-45.97825000,-45.96431908
34110.50000000,-18.04460000,-17.74243927,-21.63214214,-35.92292116,-46.54403952,-46.55405000,-46.53701490,-37.81762953,-27.02734600,-37.40751499,-46.55405000,-46.25231304,-45.98255000,-45.96714680
34111.50000000,-18.04520000,-17.74311254,-21.63306129,-35.92407956,-46.53347961,-46.54325000,-46.52649990,-37.81892450,-27.02869452,-37.40878521,-46.54325000,-46.25026934,-45.98760000,-45.97097126
34112.50000000,-18.04585000,-17.74378583,-21.63398044,-35.92523432,-46.52110099,-46.53060000,-46.51420214,-37.82021567,-27.03004302,-37.41005194,-46.53060000,-46.24826007,-45.99535000,-45.97657212
34113.50000000,-18.04665000,-17.74445920,-21.63489959,-35.92638593,-46.51049174,-46.51990000,-46.50327913,-37.82150342,-27.03139152,-37.41131569,-46.51990000,-46.24668550,-46.00630000,-45.98454822
34114.50000000,-18.04740000,-17.74513263,-21.63581873,-35.92753336,-46.49606255,-46.50510000,-46.48910206,-37.82278685,-27.03274000,-37.41257543,-46.50510000,-46.24503726,-46.01605000,-45.99301664
34115.50000000,-18.04800000,-17.74580608,-21.63673787,-35.92867812,-46.48725607,-46.49640000,-46.47958124,-37.82406726,-27.03408848,-37.41383268,-46.49640000,-46.24351089,-46.02200000,-45.99978520
34116.50000000,-18.04860000,-17.74647953,-21.63765701,-35.92982219,-46.48591564,-46.49535000,-46.47723804,-37.82534666,-27.03543694,-37.41508937,-46.49535000,-46.24253632,-46.02600000,-46.00489945
34117.50000000,-18.04920000,-17.74715300,-21.63857615,-35.93096294,-46.47464167,-46.48350000,-46.46686790,-37.82662281,-27.03678540,-37.41634278,-46.48350000,-46.24110616,-46.02950000,-46.00905224
34118.50000000,-18.04980000,-17.74782647,-21.63949528,-35.93210173,-46.46856462,-46.47755000,-46.46025397,-37.82789676,-27.03813384,-37.41759440,-46.47755000,-46.24025195,-46.03895000,-46.01565383
34119.50000000,-18.05040000,-17.74849995,-21.64041440,-35.93324674,-46.49314304,-46.50375000,-46.48138296,-37.82917627,-27.03948228,-37.41885227,-46.50375000,-46.24285390,-46.05375000,-46.02588666
34120.50000000,-18.05115000,-17.74917349,-21.64133353,-35.93439640,-46.51187096,-46.52250000,-46.50046571,-37.83046078,-27.04083070,-37.42011453,-46.52250000,-46.24710171,-46.06210000,-46.03456423
34121.50000000,-18.05190000,-17.74984710,-21.64225265,-35.93554377,-46.50453745,-46.51395000,-46.49616584,-37.83174372,-27.04217911,-37.42137435,-46.51395000,-46.25023019,-46.06650000,-46.04073676
34122.50000000,-18.05255000,-17.75052073,-21.64317177,-35.93669105,-46.50540819,-46.51515000,-46.49652361,-37.83302642,-27.04352752,-37.42263415,-46.51515000,-46.25388805,-46.07900000,-46.04970030
34123.50000000,-18.05320000,-17.75119439,-21.64409088,-35.93782883,-46.47099691,-46.47875000,-46.46582177,-37.83430017,-27.04487591,-37.42388454,-46.47875000,-46.25461324,-46.08650000,-46.05740469
34124.50000000,-18.05380000,-17.75186807,-21.64500999,-35.93894756,-46.40060625,-46.40595000,-46.39960375,-37.83555503,-27.04622429,-37.42511640,-46.40595000,-46.25002764,-46.09305000,-46.06408670
34125.50000000,-18.05440000,-17.75254174,-21.64592909,-35.94005298,-46.35178167,-46.35765000,-46.34864906,-37.83679527,-27.04757266,-37.42633588,-46.35765000,-46.24288560,-46.09775000,-46.06951535
34126.50000000,-18.05500000,-17.75321543,-21.64684819,-35.94115086,-46.32462315,-46.33140000,-46.31866495,-37.83802679,-27.04892101,-37.42754849,-46.33140000,-46.23458025,-46.09260000,-46.06977261
34127.50000000,-18.05575000,-17.75388918,-21.64776728,-35.94225643,-46.35471515,-46.36445000,-46.34200282,-37.83926450,-27.05026934,-37.42876908,-46.36445000,-46.23031415,-46.09045000,-46.06915516
34128.50000000,-18.05650000,-17.75456300,-21.64868636,-35.94337283,-46.39661131,-46.40730000,-46.38178895,-37.84051302,-27.05161766,-37.43000011,-46.40730000,-46.23010354,-46.08800000,-46.06795216
34129.50000000,-18.05710000,-17.75523682,-21.64960543,-35.94448192,-46.37032308,-46.37775000,-46.36291448,-37.84175592,-27.05296597,-37.43122344,-46.37775000,-46.22720341,-46.08345000,-46.06547152
34130.50000000,-18.05770000,-17.75591065,-21.65052450,-35.94557475,-46.31043317,-46.31585000,-46.30771872,-37.84298303,-27.05431426,-37.43243098,-46.31585000,-46.21990784,-46.08405000,-46.06481447
34131.50000000,-18.05835000,-17.75658451,-21.65144356,-35.94665166,-46.25172959,-46.25685000,-46.24941040,-37.84419347,-27.05566253,-37.43362347,-46.25685000,-46.20901409,-46.08205000,-46.06373518
34132.50000000,-18.05900000,-17.75725840,-21.65236260,-35.94771359,-46.19659582,-46.20170000,-46.19387868,-37.84538805,-27.05701078,-37.43480187,-46.20170000,-46.19456435,-46.06910000,-46.05735001
34133.50000000,-18.05960000,-17.75793229,-21.65328164,-35.94876393,-46.15414729,-46.15980000,-46.14996879,-37.84657000,-27.05835901,-37.43596950,-46.15980000,-46.17854588,-46.05995000,-46.05029971
34134.50000000,-18.06035000,-17.75860625,-21.65420066,-35.94980724,-46.12886022,-46.13540000,-46.12262688,-37.84774399,-27.05970721,-37.43713075,-46.13540000,-46.16309291,-46.05645000,-46.04558347
34135.50000000,-18.06110000,-17.75928027,-21.65511967,-35.95084421,-46.10609098,-46.11285000,-46.09938588,-37.84891116,-27.06105539,-37.43828608,-46.11285000,-46.14770912,-46.04640000,-46.03870406
34136.50000000,-18.06170000,-17.75995430,-21.65603867,-35.95187298,-46.07639800,-46.08285000,-46.07047752,-37.85006992,-27.06240355,-37.43943364,-46.08285000,-46.13220906,-46.04180000,-46.03344984
34137.50000000,-18.06230000,-17.76062834,-21.65695765,-35.95289149,-46.03887839,-46.04490000,-46.03398316,-37.85121817,-27.06375168,-37.44057142,-46.04490000,-46.11658967,-46.04500000,-46.03268640
34138.50000000,-18.06290000,-17.76130239,-21.65787662,-35.95389539,-45.98504474,-45.99015000,-45.98213045,-37.85235159,-27.06509978,-37.44169524,-45.99015000,-46.09895128,-46.04150000,-46.03069304
34139.50000000,-18.06335000,-17.76197639,-21.65879557,-35.95488118,-45.91803025,-45.92230000,-45.91685552,-37.85346644,-27.06644785,-37.44280181,-45.92230000,-46.07783640,-46.02900000,-46.02378474
34140.50000000,-18.06380000,-17.76265035,-21.65971449,-35.95584140,-45.82291491,-45.82555000,-45.82510351,-37.85455530,-27.06779589,-37.44388391,-45.82555000,-46.05148133,-46.01650000,-46.01460077
34141.50000000,-18.06425000,-17.76332426,-21.66063340,-35.95678237,-45.75158342,-45.75515000,-45.75156254,-37.85562330,-27.06914390,-37.44494815,-45.75515000,-46.02364034,-46.01285000,-46.00866636
34142.50000000,-18.06475000,-17.76399814,-21.66155228,-35.95771782,-45.73176495,-45.73795000,-45.72576619,-37.85668380,-27.07049186,-37.44600784,-45.73795000,-45.99769472,-45.99460000,-45.99701550
34143.50000000,-18.06540000,-17.76467205,-21.66247114,-35.95863377,-45.65940943,-45.66315000,-45.65860910,-37.85772523,-27.07183979,-37.44704856,-45.66315000,-45.96684412,-45.95470000,-45.97197567
34144.50000000,-18.06585000,-17.76534592,-21.66338998,-35.95950739,-45.50124166,-45.50035000,-45.51075476,-37.85872500,-27.07318767,-37.44804831,-45.50035000,-45.92694013,-45.94265000,-45.95441838
34145.50000000,-18.06630000,-17.76601974,-21.66430878,-35.96033034,-45.31162999,-45.30845000,-45.32595016,-37.85967277,-27.07453550,-37.44899980,-45.30845000,-45.87854446,-45.94875000,-45.94927717
34146.50000000,-18.06690000,-17.76669356,-21.66522754,-35.96110630,-45.13581573,-45.13275000,-45.14917542,-37.86057082,-27.07588328,-37.44990712,-45.13275000,-45.82353636,-45.94495000,-45.94499813
34147.50000000,-18.06735000,-17.76736735,-21.66614626,-35.96184172,-44.98416678,-44.98205000,-44.99475610,-37.86142543,-27.07723099,-37.45077652,-44.98205000,-45.76455087,-45.93550000,-45.93833262
34148.50000000,-18.06780000,-17.76804109,-21.66706494,-35.96254242,-44.85431757,-44.85325000,-44.86226681,-37.86224274,-27.07857864,-37.45161352,-44.85325000,-45.70292382,-45.91290000,-45.92402284
34149.50000000,-18.06825000,-17.76871478,-21.66798358,-35.96321476,-44.74835033,-44.74855000,-44.75350146,-37.86302943,-27.07992622,-37.45242415,-44.74855000,-45.64095646,-45.88940000,-45.90565916
34150.50000000,-18.06870000,-17.76938842,-21.66890216,-35.96386534,-44.66710946,-44.66870000,-44.66936859,-37.86379239,-27.08127372,-37.45321463,-44.66870000,-45.58157935,-45.87660000,-45.89066903
34151.50000000,-18.06930000,-17.77006208,-21.66982070,-35.96450121,-44.61237029,-44.61550000,-44.61152842,-37.86453901,-27.08262115,-37.45399166,-44.61550000,-45.52673839,-45.86655000,-45.87855535
34152.50000000,-18.06975000,-17.77073569,-21.67073919,-35.96511909,-44.54528699,-44.54800000,-44.54563150,-37.86526702,-27.08396850,-37.45475165,-44.54800000,-45.47333293,-45.84220000,-45.86049712
34153.50000000,-18.07020000,-17.77140926,-21.67165762,-35.96571241,-44.45345049,-44.45490000,-44.45686791,-37.86597005,-27.08531578,-37.45548821,-44.45490000,-45.41826640,-45.80835000,-45.83472310
34154.50000000,-18.07080000,-17.77208283,-21.67257600,-35.96628294,-44.36823031,-44.36985000,-44.37140433,-37.86664901,-27.08666297,-37.45620335,-44.36985000,-45.36270771,-45.77725000,-45.80651312
34155.50000000,-18.07130000,-17.77275638,-21.67349432,-35.96683218,-44.28862244,-44.29045000,-44.29122055,-37.86730540,-27.08801007,-37.45689850,-44.29045000,-45.30681762,-45.74145000,-45.77465749
34156.50000000,-18.07180000,-17.77342990,-21.67441258,-35.96736192,-44.21576568,-44.21790000,-44.21763382,-37.86794107,-27.08935709,-37.45757537,-44.21790000,-45.25123450,-45.70595000,-45.74111882
34157.50000000,-18.07225000,-17.77410337,-21.67533078,-35.96787478,-44.15262547,-44.15525000,-44.15342324,-37.86855866,-27.09070402,-37.45823647,-44.15525000,-45.19752071,-45.68035000,-45.71166700
34158.50000000,-18.07270000,-17.77477680,-21.67624892,-35.96837441,-44.10328726,-44.10665000,-44.10252132,-37.86916190,-27.09205085,-37.45888529,-44.10665000,-45.14620570,-45.65105000,-45.68227773
34159.50000000,-18.07330000,-17.77545024,-21.67716700,-35.96886655,-44.07540524,-44.07995000,-44.07216383,-37.86975654,-27.09339759,-37.45952734,-44.07995000,-45.09874158,-45.62255000,-45.65332785
34160.50000000,-18.07375000,-17.77612363,-21.67808501,-35.96934829,-44.03666403,-44.04080000,-44.03443248,-37.87034054,-27.09474424,-37.46015950,-44.04080000,-45.05423053,-45.60335000,-45.62925950
34161.50000000,-18.07420000,-17.77679698,-21.67900296,-35.96981465,-43.97913538,-43.98230000,-43.97922047,-37.87090899,-27.09609079,-37.46077693,-43.98230000,-45.01093218,-45.58810000,-45.60952941
34162.50000000,-18.07480000,-17.77747034,-21.67992084,-35.97026787,-43.93003211,-43.93350000,-43.92952773,-37.87146345,-27.09743725,-37.46138205,-43.93350000,-44.96948869,-45.57335000,-45.59218215
34163.50000000,-18.07525000,-17.77814365,-21.68083866,-35.97071065,-43.89099917,-43.89495000,-43.88934182,-37.87200658,-27.09878360,-37.46197745,-43.89495000,-44.92967582,-45.54930000,-45.57137261
34164.50000000,-18.07570000,-17.77881691,-21.68175641,-35.97114471,-43.85848897,-43.86280000,-43.85602016,-37.87254032,-27.10012986,-37.46256473,-43.86280000,-44.89065416,-45.51180000,-45.54219428
34165.50000000,-18.07615000,-17.77949013,-21.68267409,-35.97156624,-43.81164283,-43.81525000,-43.81073649,-37.87306131,-27.10147601,-37.46314003,-43.81525000,-44.85099486,-45.47370000,-45.50868010
34166.50000000,-18.07660000,-17.78016331,-21.68359170,-35.97197279,-43.75550643,-43.75855000,-43.75588866,-37.87356689,-27.10282206,-37.46370107,-43.75855000,-44.81109823,-45.44825000,-45.47935541
34167.50000000,-18.07720000,-17.78083649,-21.68450924,-35.97236471,-43.70070633,-43.70370000,-43.70113919,-37.87405708,-27.10416801,-37.46424831,-43.70370000,-44.77063565,-45.41640000,-45.44876816
34168.50000000,-18.07770000,-17.78150965,-21.68542671,-35.97274425,-43.65434556,-43.65770000,-43.65388321,-37.87453399,-27.10551384,-37.46478398,-43.65770000,-44.73134325,-45.39580000,-45.42321701
34169.50000000,-18.07820000,-17.78218278,-21.68634410,-35.97311654,-43.62725846,-43.63160000,-43.62459093,-37.87500266,-27.10685957,-37.46531307,-43.63160000,-44.69576416,-45.38890000,-45.40695345
34170.50000000,-18.07880000,-17.78285592,-21.68726143,-35.97348433,-43.61047917,-43.61545000,-43.60645806,-37.87546621,-27.10820519,-37.46583805,-43.61545000,-44.66331993,-45.37260000,-45.39048191
34171.50000000,-18.07925000,-17.78352901,-21.68817867,-35.97384476,-43.58293264,-43.58745000,-43.58002089,-37.87592232,-27.10955071,-37.46635598,-43.58745000,-44.63244008,-45.35525000,-45.37347618
34172.50000000,-18.07970000,-17.78420206,-21.68909584,-35.97419308,-43.53752607,-43.54110000,-43.53680558,-37.87636630,-27.11089611,-37.46686226,-43.54110000,-44.59988402,-45.31960000,-45.34707525
34173.50000000,-18.08015000,-17.78487506,-21.69001294,-35.97453225,-43.50323422,-43.50725000,-43.50158321,-37.87680038,-27.11224140,-37.46736002,-43.50725000,-44.56705042,-45.28500000,-45.31669442
34174.50000000,-18.08060000,-17.78554802,-21.69092996,-35.97486455,-43.47750777,-43.48195000,-43.47481001,-37.87722694,-27.11358657,-37.46785140,-43.48195000,-44.53651291,-45.27280000,-45.29556962
34175.50000000,-18.08120000,-17.78622099,-21.69184690,-35.97518770,-43.44317187,-43.44720000,-43.44134546,-37.87764411,-27.11493164,-37.46833405,-43.44720000,-44.50710205,-45.26045000,-45.27876317
34176.50000000,-18.08165000,-17.78689391,-21.69276377,-35.97550041,-43.40401940,-43.40775000,-43.40288439,-37.87805049,-27.11627658,-37.46880679,-43.40775000,-44.47712065,-45.23425000,-45.25713037
34177.50000000,-18.08210000,-17.78756679,-21.69368055,-35.97580420,-43.37054446,-43.37450000,-43.36889714,-37.87844734,-27.11762141,-37.46927117,-43.37450000,-44.44771086,-45.21460000,-45.23651447
34178.50000000,-18.08255000,-17.78823962,-21.69459726,-35.97610199,-43.34804294,-43.35255000,-43.34514389,-37.87883753,-27.11896613,-37.46973002,-43.35255000,-44.42141321,-45.21595000,-45.22691332
34179.50000000,-18.08300000,-17.78891241,-21.69551388,-35.97639486,-43.32953961,-43.33430000,-43.32608471,-37.87922237,-27.12031072,-37.47018428,-43.33430000,-44.39789744,-45.21595000,-45.22194363
34180.50000000,-18.08360000,-17.78958520,-21.69643042,-35.97668291,-43.31147726,-43.31630000,-43.30795576,-37.87960213,-27.12165520,-37.47063400,-43.31630000,-44.37574505,-45.20395000,-45.21327513
34181.50000000,-18.08410000,-17.79025797,-21.69734689,-35.97696805,-43.30054323,-43.30575000,-43.29626470,-37.87997861,-27.12299956,-37.47108106,-43.30575000,-44.35480700,-45.18535000,-45.19959621
34182.50000000,-18.08460000,-17.79093071,-21.69826327,-35.97724536,-43.27110332,-43.27540000,-43.26882824,-37.88034741,-27.12434379,-37.47152050,-43.27540000,-44.33113141,-45.14050000,-45.17034417
34183.50000000,-18.08520000,-17.79160346,-21.69917957,-35.97750916,-43.22035066,-43.22345000,-43.22072759,-37.88070273,-27.12568791,-37.47194692,-43.22345000,-44.30294436,-45.08975000,-45.13059727
34184.50000000,-18.08565000,-17.79227616,-21.70009578,-35.97776361,-43.18518889,-43.18890000,-43.18416526,-37.88104782,-27.12703190,-37.47236467,-43.18890000,-44.27507493,-45.07150000,-45.10195934
34185.50000000,-18.08610000,-17.79294882,-21.70101192,-35.97801323,-43.16698497,-43.17155000,-43.16390460,-37.88138725,-27.12837577,-37.47277806,-43.17155000,-44.25089651,-45.07820000,-45.09103507
34186.50000000,-18.08655000,-17.79362144,-21.70192796,-35.97826052,-43.15817099,-43.16330000,-43.15383052,-37.88172387,-27.12971952,-37.47318937,-43.16330000,-44.23029975,-45.08215000,-45.08727475
34187.50000000,-18.08700000,-17.79429401,-21.70284393,-35.97850516,-43.14819011,-43.15335000,-43.14388013,-37.88205771,-27.13106315,-37.47359818,-43.15335000,-44.20924420,-45.04560000,-45.06679148
34188.50000000,-18.08760000,-17.79496659,-21.70375981,-35.97875044,-43.15056577,-43.15640000,-43.14493399,-37.88239187,-27.13240664,-37.47400775,-43.15640000,-44.18968680,-45.01895000,-45.04335131
34189.50000000,-18.08805000,-17.79563912,-21.70467560,-35.97899556,-43.14988145,-43.15565000,-43.14446224,-37.88272590,-27.13375002,-37.47441711,-43.15565000,-44.17441075,-45.03325000,-45.03896340
34190.50000000,-18.08850000,-17.79631161,-21.70559131,-35.97923401,-43.12476428,-43.12930000,-43.12212423,-37.88305369,-27.13509327,-37.47481987,-43.12930000,-44.15905855,-45.02850000,-45.03413766
34191.50000000,-18.08910000,-17.79698410,-21.70650694,-35.97946864,-43.11034883,-43.11530000,-43.10687305,-37.88337723,-27.13643640,-37.47521911,-43.11530000,-44.14324900,-45.00640000,-45.02052297
34192.50000000,-18.08955000,-17.79765656,-21.70742247,-35.97969877,-43.09339269,-43.09820000,-43.09008777,-37.88369609,-27.13777940,-37.47561407,-43.09820000,-44.12681353,-44.98430000,-45.00273238
34193.50000000,-18.09000000,-17.79832896,-21.70833793,-35.97991964,-43.05849840,-43.06235000,-43.05722331,-37.88400576,-27.13912227,-37.47600005,-43.06235000,-44.10780899,-44.95580000,-44.97967762
34194.50000000,-18.09050000,-17.79900134,-21.70925329,-35.98013163,-43.02505724,-43.02885000,-43.02388185,-37.88430612,-27.14046502,-37.47637764,-43.02885000,-44.08738248,-44.93370000,-44.95724533
34195.50000000,-18.09100000,-17.79967370,-21.71016857,-35.98033656,-42.99842852,-43.00250000,-42.99650923,-37.88459883,-27.14180763,-37.47674863,-43.00250000,-44.06797038,-44.93145000,-44.94500325
