time,BCKGRND
1770.000000000,41.14059226981350
1772.500000000,40.98256714998934
1775.000000000,40.82510402915835
1777.500000000,40.66820193879490
1780.000000000,40.51185989337105
1782.500000000,40.35607689073615
1785.000000000,40.20085191249078
1787.500000000,40.04618392435500
1790.000000000,39.89207187653099
1792.500000000,39.73851470406014
1795.000000000,39.58551132717476
1797.500000000,39.43306065164425
1800.000000000,39.28116156911612
1802.500000000,39.12981295745163
1805.000000000,38.97901368105624
1807.500000000,38.82876259120489
1810.000000000,38.67905852636239
1812.500000000,38.52990031249856
1815.000000000,38.38128676339861
1817.500000000,38.23321668096857
1820.000000000,38.08568885553587
1822.500000000,37.93870206614527
1825.000000000,37.79225508085002
1827.500000000,37.64634665699837
1830.000000000,37.50097554151561
1832.500000000,37.35614047118145
1835.000000000,37.21184017290311
1837.500000000,37.06807336398388
1840.000000000,36.92483875238744
1842.500000000,36.78213503699787
1845.000000000,36.63996090787541
1847.500000000,36.49831504650809
1850.000000000,36.35719612605926
1852.500000000,36.21660281161105
1855.000000000,36.07653376040383
1857.500000000,35.93698762207177
1860.000000000,35.79796303887437
1862.500000000,35.65945864592439
1865.000000000,35.52147307141183
1867.500000000,35.38400493682416
1870.000000000,35.24705285716301
1872.500000000,35.11061544115708
1875.000000000,34.97469129147157
1877.500000000,34.83927900491415
1880.000000000,34.70437717263712
1882.500000000,34.56998438033666
1885.000000000,34.43609920844823
1887.500000000,34.30272023233890
1890.000000000,34.16984602249627
1892.500000000,34.03747514471430
1895.000000000,33.90560616027571
1897.500000000,33.77423762613151
1900.000000000,33.64336809507720
1902.500000000,33.51299611592597
1905.000000000,33.38312023367907
1907.500000000,33.25373898969289
1910.000000000,33.12485092184338
1912.500000000,32.99645456468744
1915.000000000,32.86854844962157
1917.500000000,32.74113110503761
1920.000000000,32.61420105647576
1922.500000000,32.48775682677500
1925.000000000,32.36179693622060
1927.500000000,32.23631990268920
1930.000000000,32.11132424179115
1932.500000000,31.98680846701038
1935.000000000,31.86277108984172
1937.500000000,31.73921061992565
1940.000000000,31.61612556518075
1942.500000000,31.49351443193363
1945.000000000,31.37137572504654
1947.500000000,31.24970794804250
1950.000000000,31.12850960322841
1952.500000000,31.00777919181558
1955.000000000,30.88751521403819
1957.500000000,30.76771616926955
1960.000000000,30.64838055613610
1962.500000000,30.52950687262937
1965.000000000,30.41109361621577
1967.500000000,30.29313928394434
1970.000000000,30.17564237255244
1972.500000000,30.05860137856950
1975.000000000,29.94201479841863
1977.500000000,29.82588112851644
1980.000000000,29.71019886537094
1982.500000000,29.59496650567741
1985.000000000,29.48018254641256
1987.500000000,29.36584548492676
1990.000000000,29.25195381903456
1992.500000000,29.13850604710334
