,site,time,value
13653,TRGW-0-24-4,4129.5,30.03626521
13654,TRGW-0-24-4,4130.5,32.57767575
13655,TRGW-0-24-4,4131.5,30.60045024
13656,TRGW-0-24-4,4132.5,29.53861055
13657,TRGW-0-24-4,4133.5,29.21959618
13658,TRGW-0-24-4,4134.5,32.13437577
13659,TRGW-0-24-4,4135.5,31.19296049
13660,TRGW-0-24-4,4136.5,29.77335347
13661,TRGW-0-24-4,4137.5,31.14290629
13662,TRGW-0-24-4,4138.5,31.0534261
13663,TRGW-0-24-4,4139.5,31.93857475
13664,TRGW-0-24-4,4140.5,32.41183297
13665,TRGW-0-24-4,4141.5,32.10668898
13666,TRGW-0-24-4,4142.5,30.04003762
13667,TRGW-0-24-4,4143.5,32.65994642
13668,TRGW-0-24-4,4144.5,32.68432526
13669,TRGW-0-24-4,4145.5,30.01864571
13670,TRGW-0-24-4,4146.5,30.33122187
13671,TRGW-0-24-4,4147.5,32.3425789
13672,TRGW-0-24-4,4148.5,31.38522413
13673,TRGW-0-24-4,4149.5,32.62019813
13674,TRGW-0-24-4,4150.5,30.80448234
13675,TRGW-0-24-4,4151.5,29.80947378
13676,TRGW-0-24-4,4152.5,32.28587338
13677,TRGW-0-24-4,4153.5,30.93083379
13678,TRGW-0-24-4,4154.5,31.5562771
13679,TRGW-0-24-4,4155.5,29.05905991
13680,TRGW-0-24-4,4156.5,32.20602624
13681,TRGW-0-24-4,4157.5,32.50413132
13682,TRGW-0-24-4,4158.5,31.77709163
13683,TRGW-0-24-4,4159.5,32.13125706
13684,TRGW-0-24-4,4160.5,31.83951911
13685,TRGW-0-24-4,4161.5,31.32399122
13686,TRGW-0-24-4,4162.5,30.73993419
13687,TRGW-0-24-4,4163.5,29.60153992
13688,TRGW-0-24-4,4164.5,30.82884231
13689,TRGW-0-24-4,4165.5,31.03552702
13690,TRGW-0-24-4,4166.5,31.24653704
13691,TRGW-0-24-4,4167.5,32.24164026
13692,TRGW-0-24-4,4168.5,30.66687206
13693,TRGW-0-24-4,4169.5,31.97695378
13694,TRGW-0-24-4,4170.5,31.22330133
13695,TRGW-0-24-4,4171.5,32.35600322
13696,TRGW-0-24-4,4172.5,32.81283177
13697,TRGW-0-24-4,4173.5,32.14012058
13698,TRGW-0-24-4,4174.5,32.47229431
13699,TRGW-0-24-4,4175.5,32.44378749
13700,TRGW-0-24-4,4176.5,32.42883038
13701,TRGW-0-24-4,4177.5,31.26943321
13702,TRGW-0-24-4,4178.5,31.41206805
13703,TRGW-0-24-4,4179.5,31.03497444
13704,TRGW-0-24-4,4180.5,31.46353063
13705,TRGW-0-24-4,4181.5,28.82391458
13706,TRGW-0-24-4,4182.5,30.64190446
13707,TRGW-0-24-4,4183.5,32.84925781
13708,TRGW-0-24-4,4184.5,32.18013331
13709,TRGW-0-24-4,4185.5,31.68578593
13710,TRGW-0-24-4,4186.5,30.3144384
13711,TRGW-0-24-4,4187.5,32.15034126
13712,TRGW-0-24-4,4188.5,30.11698415
13713,TRGW-0-24-4,4189.5,32.38183398
13714,TRGW-0-24-4,4190.5,32.19924142
13715,TRGW-0-24-4,4191.5,31.87022592
13716,TRGW-0-24-4,4192.5,32.5483302
13717,TRGW-0-24-4,4193.5,32.80920897
13718,TRGW-0-24-4,4194.5,33.49560109
13719,TRGW-0-24-4,4195.5,33.1837482
13720,TRGW-0-24-4,4196.5,33.41371408
13721,TRGW-0-24-4,4197.5,34.09085177
13722,TRGW-0-24-4,4198.5,33.73271814
13723,TRGW-0-24-4,4199.5,32.93289506
13724,TRGW-0-24-4,4200.5,33.27517113
13725,TRGW-0-24-4,4201.5,33.27213661
13726,TRGW-0-24-4,4202.5,33.55858312
13727,TRGW-0-24-4,4203.5,33.09456686
13728,TRGW-0-24-4,4204.5,33.64436503
13729,TRGW-0-24-4,4205.5,33.17093681
13730,TRGW-0-24-4,4206.5,33.40711748
13731,TRGW-0-24-4,4207.5,33.16069191
13732,TRGW-0-24-4,4208.5,33.27868361
13733,TRGW-0-24-4,4209.5,33.02624945
13734,TRGW-0-24-4,4210.5,33.11157416
13735,TRGW-0-24-4,4211.5,33.38961445
13736,TRGW-0-24-4,4212.5,33.17804898
13737,TRGW-0-24-4,4213.5,33.3256689
13738,TRGW-0-24-4,4214.5,33.73538623
13739,TRGW-0-24-4,4215.5,33.21346373
13740,TRGW-0-24-4,4216.5,32.53330259
13741,TRGW-0-24-4,4217.5,31.67204967
13742,TRGW-0-24-4,4218.5,32.23392035
13743,TRGW-0-24-4,4219.5,33.14621049
13744,TRGW-0-24-4,4220.5,32.87168222
13745,TRGW-0-24-4,4221.5,33.02118534
13746,TRGW-0-24-4,4222.5,32.75238494
13747,TRGW-0-24-4,4223.5,33.0206675
13748,TRGW-0-24-4,4224.5,31.866586
13749,TRGW-0-24-4,4225.5,31.84307021
13750,TRGW-0-24-4,4226.5,32.67227648
13751,TRGW-0-24-4,4227.5,32.87203282
13752,TRGW-0-24-4,4228.5,29.87280942
13753,TRGW-0-24-4,4229.5,32.40922425
13754,TRGW-0-24-4,4230.5,31.63750019
13755,TRGW-0-24-4,4231.5,32.32142367
13756,TRGW-0-24-4,4232.5,32.29137063
13757,TRGW-0-24-4,4233.5,31.42638425
13758,TRGW-0-24-4,4234.5,32.02238131
13759,TRGW-0-24-4,4235.5,32.60883463
13760,TRGW-0-24-4,4236.5,32.63254526
13761,TRGW-0-24-4,4237.5,32.68670541
13762,TRGW-0-24-4,4238.5,32.44482057
13763,TRGW-0-24-4,4239.5,31.96659038
13764,TRGW-0-24-4,4240.5,31.92815177
13765,TRGW-0-24-4,4241.5,29.69363469
13766,TRGW-0-24-4,4242.5,31.41262882
13767,TRGW-0-24-4,4243.5,32.74852997
13768,TRGW-0-24-4,4244.5,29.56672139
13769,TRGW-0-24-4,4245.5,30.40349793
13770,TRGW-0-24-4,4246.5,32.13745572
13771,TRGW-0-24-4,4247.5,30.98649811
13772,TRGW-0-24-4,4248.5,31.92197601
13773,TRGW-0-24-4,4249.5,32.21699044
13774,TRGW-0-24-4,4250.5,29.87505833
13775,TRGW-0-24-4,4251.5,31.50598417
13776,TRGW-0-24-4,4252.5,32.16226181
13777,TRGW-0-24-4,4253.5,30.9228416
13778,TRGW-0-24-4,4254.5,31.58056371
13779,TRGW-0-24-4,4255.5,31.64988812
13780,TRGW-0-24-4,4256.5,31.58833807
13781,TRGW-0-24-4,4257.5,32.0792977
13782,TRGW-0-24-4,4258.5,32.75139779
13783,TRGW-0-24-4,4259.5,32.95930389
13784,TRGW-0-24-4,4260.5,32.73370152
13785,TRGW-0-24-4,4261.5,33.09244194
13786,TRGW-0-24-4,4262.5,31.87276702
13787,TRGW-0-24-4,4263.5,32.72314802
13788,TRGW-0-24-4,4264.5,29.90989513
13789,TRGW-0-24-4,4265.5,30.14656406
13790,TRGW-0-24-4,4266.5,30.92201671
13791,TRGW-0-24-4,4267.5,30.96280862
13792,TRGW-0-24-4,4268.5,31.09509814
13793,TRGW-0-24-4,4269.5,30.81546696
13794,TRGW-0-24-4,4270.5,31.57641295
13795,TRGW-0-24-4,4271.5,29.79694232
13796,TRGW-0-24-4,4272.5,30.23006417
13797,TRGW-0-24-4,4273.5,29.48326853
13798,TRGW-0-24-4,4274.5,27.55779307
13799,TRGW-0-24-4,4275.5,29.96330903
13800,TRGW-0-24-4,4276.5,28.56419236
13801,TRGW-0-24-4,4277.5,29.12785325
13802,TRGW-0-24-4,4278.5,30.85167514
13803,TRGW-0-24-4,4279.5,30.23798431
13804,TRGW-0-24-4,4280.5,30.8067068
13805,TRGW-0-24-4,4281.5,30.79444685
13806,TRGW-0-24-4,4282.5,29.0711178
13807,TRGW-0-24-4,4283.5,28.87871819
13808,TRGW-0-24-4,4284.5,31.50756914
13809,TRGW-0-24-4,4285.5,30.59620865
13810,TRGW-0-24-4,4286.5,29.79013376
13811,TRGW-0-24-4,4287.5,29.9896849
13812,TRGW-0-24-4,4288.5,29.57209288
13813,TRGW-0-24-4,4289.5,28.51581247
13814,TRGW-0-24-4,4290.5,29.36341531
13815,TRGW-0-24-4,4291.5,31.30882234
13816,TRGW-0-24-4,4292.5,31.1005966
13817,TRGW-0-24-4,4293.5,31.45556467
13818,TRGW-0-24-4,4294.5,28.98353954
13819,TRGW-0-24-4,4295.5,29.07007608
13820,TRGW-0-24-4,4296.5,31.64068464
13821,TRGW-0-24-4,4297.5,29.98689188
13822,TRGW-0-24-4,4298.5,30.0437866
13823,TRGW-0-24-4,4299.5,31.21420024
13824,TRGW-0-24-4,4300.5,31.72316147
13825,TRGW-0-24-4,4301.5,31.22958374
13826,TRGW-0-24-4,4302.5,29.51844914
13827,TRGW-0-24-4,4303.5,30.73008788
13828,TRGW-0-24-4,4304.5,28.22551379
13829,TRGW-0-24-4,4305.5,30.04602768
13830,TRGW-0-24-4,4306.5,28.98868272
13831,TRGW-0-24-4,4307.5,30.57173584
13832,TRGW-0-24-4,4308.5,29.85011499
13833,TRGW-0-24-4,4309.5,30.8054918
13834,TRGW-0-24-4,4310.5,31.68199336
13835,TRGW-0-24-4,4311.5,30.11737459
13836,TRGW-0-24-4,4312.5,29.39570673
13837,TRGW-0-24-4,4313.5,29.20235349
13838,TRGW-0-24-4,4314.5,29.99027793
13839,TRGW-0-24-4,4315.5,30.13362699
13840,TRGW-0-24-4,4316.5,31.18669585
13841,TRGW-0-24-4,4317.5,31.91654567
13842,TRGW-0-24-4,4318.5,28.78423748
13843,TRGW-0-24-4,4319.5,30.884379
13844,TRGW-0-24-4,4320.5,31.45480151
13845,TRGW-0-24-4,4321.5,28.70970273
13846,TRGW-0-24-4,4322.5,29.27811373
13847,TRGW-0-24-4,4323.5,30.66453542
13848,TRGW-0-24-4,4324.5,31.3085531
13849,TRGW-0-24-4,4325.5,30.48621156
13850,TRGW-0-24-4,4326.5,29.23113523
13851,TRGW-0-24-4,4327.5,30.5805778
13852,TRGW-0-24-4,4328.5,30.8592889
13853,TRGW-0-24-4,4329.5,29.03231162
13854,TRGW-0-24-4,4330.5,30.89479123
13855,TRGW-0-24-4,4331.5,27.72362782
13856,TRGW-0-24-4,4332.5,29.17916981
13857,TRGW-0-24-4,4333.5,28.51118642
13858,TRGW-0-24-4,4334.5,29.42584738
13859,TRGW-0-24-4,4335.5,28.95264589
13860,TRGW-0-24-4,4336.5,30.38414822
13861,TRGW-0-24-4,4337.5,29.24808156
13862,TRGW-0-24-4,4338.5,30.35320051
13863,TRGW-0-24-4,4339.5,28.25814558
13864,TRGW-0-24-4,4340.5,30.56875155
13865,TRGW-0-24-4,4341.5,29.09856431
13866,TRGW-0-24-4,4342.5,28.6637668
13867,TRGW-0-24-4,4343.5,31.52922971
13868,TRGW-0-24-4,4344.5,30.71974673
13869,TRGW-0-24-4,4345.5,30.79791902
13870,TRGW-0-24-4,4346.5,29.97421001
13871,TRGW-0-24-4,4347.5,30.99177476
13872,TRGW-0-24-4,4348.5,31.72565003
13873,TRGW-0-24-4,4349.5,30.16345786
13874,TRGW-0-24-4,4350.5,30.43236169
13875,TRGW-0-24-4,4351.5,28.29316166
13876,TRGW-0-24-4,4352.5,28.48525379
13877,TRGW-0-24-4,4353.5,25.00838423
13878,TRGW-0-24-4,4354.5,29.59413218
13879,TRGW-0-24-4,4355.5,28.4741744
13880,TRGW-0-24-4,4356.5,27.94160069
13881,TRGW-0-24-4,4357.5,29.28667573
13882,TRGW-0-24-4,4358.5,27.44069192
13883,TRGW-0-24-4,4359.5,29.54430683
13884,TRGW-0-24-4,4360.5,30.31901302
13885,TRGW-0-24-4,4361.5,27.15077168
13886,TRGW-0-24-4,4362.5,28.48831282
13887,TRGW-0-24-4,4363.5,30.00708399
13888,TRGW-0-24-4,4364.5,29.9496081
13889,TRGW-0-24-4,4365.5,27.17300609
13890,TRGW-0-24-4,4366.5,29.05440757
13891,TRGW-0-24-4,4367.5,28.38997268
13892,TRGW-0-24-4,4368.5,30.03925236
13893,TRGW-0-24-4,4369.5,28.47886091
13894,TRGW-0-24-4,4370.5,28.19704209
13895,TRGW-0-24-4,4371.5,27.42529071
13896,TRGW-0-24-4,4372.5,28.09885028
13897,TRGW-0-24-4,4373.5,29.44247964
13898,TRGW-0-24-4,4374.5,26.5508757
13899,TRGW-0-24-4,4375.5,27.95064766
13900,TRGW-0-24-4,4376.5,26.83845597
13901,TRGW-0-24-4,4377.5,25.28285097
13902,TRGW-0-24-4,4378.5,28.70892584
13903,TRGW-0-24-4,4379.5,28.86475092
13904,TRGW-0-24-4,4380.5,26.6408891
13905,TRGW-0-24-4,4381.5,28.7257994
13906,TRGW-0-24-4,4382.5,28.1231968
13907,TRGW-0-24-4,4383.5,28.10658142
13908,TRGW-0-29-15,3652.5,34.91457661
13909,TRGW-0-29-15,3653.5,34.91392621
13910,TRGW-0-29-15,3654.5,34.9148274
13911,TRGW-0-29-15,3655.5,34.91433546
13912,TRGW-0-29-15,3656.5,34.91227726
13913,TRGW-0-29-15,3657.5,34.91201414
13914,TRGW-0-29-15,3658.5,34.91216077
13915,TRGW-0-29-15,3659.5,34.91045787
13916,TRGW-0-29-15,3660.5,34.90783797
13917,TRGW-0-29-15,3661.5,34.90664211
13918,TRGW-0-29-15,3662.5,34.90577268
13919,TRGW-0-29-15,3663.5,34.90393372
13920,TRGW-0-29-15,3664.5,34.90241274
13921,TRGW-0-29-15,3665.5,34.90082211
13922,TRGW-0-29-15,3666.5,34.89877701
13923,TRGW-0-29-15,3667.5,34.89815345
13924,TRGW-0-29-15,3668.5,34.89611966
13925,TRGW-0-29-15,3669.5,34.89425748
13926,TRGW-0-29-15,3670.5,34.89253803
13927,TRGW-0-29-15,3671.5,34.89007996
13928,TRGW-0-29-15,3672.5,34.88820974
13929,TRGW-0-29-15,3673.5,34.88555654
13930,TRGW-0-29-15,3674.5,34.88347138
13931,TRGW-0-29-15,3675.5,34.88356202
13932,TRGW-0-29-15,3676.5,34.88123866
13933,TRGW-0-29-15,3677.5,34.87870301
13934,TRGW-0-29-15,3678.5,34.87773285
13935,TRGW-0-29-15,3679.5,34.87569433
13936,TRGW-0-29-15,3680.5,34.87395607
13937,TRGW-0-29-15,3681.5,34.87198588
13938,TRGW-0-29-15,3682.5,34.8708011
13939,TRGW-0-29-15,3683.5,34.86926337
13940,TRGW-0-29-15,3684.5,34.86878002
13941,TRGW-0-29-15,3685.5,34.86600871
13942,TRGW-0-29-15,3686.5,34.86425772
13943,TRGW-0-29-15,3687.5,34.86354247
13944,TRGW-0-29-15,3688.5,34.86181874
13945,TRGW-0-29-15,3689.5,34.86171569
13946,TRGW-0-29-15,3690.5,34.85876905
13947,TRGW-0-29-15,3691.5,34.85745249
13948,TRGW-0-29-15,3692.5,34.8563694
13949,TRGW-0-29-15,3693.5,34.8545925
13950,TRGW-0-29-15,3694.5,34.85314547
13951,TRGW-0-29-15,3695.5,34.85180054
13952,TRGW-0-29-15,3696.5,34.84980482
13953,TRGW-0-29-15,3697.5,34.84838382
13954,TRGW-0-29-15,3698.5,34.8486693
13955,TRGW-0-29-15,3699.5,34.84958212
13956,TRGW-0-29-15,3700.5,34.85221979
13957,TRGW-0-29-15,3701.5,34.85324949
13958,TRGW-0-29-15,3702.5,34.85135003
13959,TRGW-0-29-15,3703.5,34.85113179
13960,TRGW-0-29-15,3704.5,34.85008453
13961,TRGW-0-29-15,3705.5,34.84932168
13962,TRGW-0-29-15,3706.5,34.84984726
13963,TRGW-0-29-15,3707.5,34.85002489
13964,TRGW-0-29-15,3708.5,34.84999964
13965,TRGW-0-29-15,3709.5,34.85163902
13966,TRGW-0-29-15,3710.5,34.85126952
13967,TRGW-0-29-15,3711.5,34.84958168
13968,TRGW-0-29-15,3712.5,34.85013116
13969,TRGW-0-29-15,3713.5,34.84847551
13970,TRGW-0-29-15,3714.5,34.84991056
13971,TRGW-0-29-15,3715.5,34.85140402
13972,TRGW-0-29-15,3716.5,34.85288519
13973,TRGW-0-29-15,3717.5,34.85214421
13974,TRGW-0-29-15,3718.5,34.85085573
13975,TRGW-0-29-15,3719.5,34.8517437
13976,TRGW-0-29-15,3720.5,34.85233831
13977,TRGW-0-29-15,3721.5,34.8546762
13978,TRGW-0-29-15,3722.5,34.85472109
13979,TRGW-0-29-15,3723.5,34.8578961
13980,TRGW-0-29-15,3724.5,34.85965356
13981,TRGW-0-29-15,3725.5,34.85928797
13982,TRGW-0-29-15,3726.5,34.86221777
13983,TRGW-0-29-15,3727.5,34.86329491
13984,TRGW-0-29-15,3728.5,34.86156851
13985,TRGW-0-29-15,3729.5,34.86152964
13986,TRGW-0-29-15,3730.5,34.86215717
13987,TRGW-0-29-15,3731.5,34.86144416
13988,TRGW-0-29-15,3732.5,34.86045078
13989,TRGW-0-29-15,3733.5,34.86150463
13990,TRGW-0-29-15,3734.5,34.8604774
13991,TRGW-0-29-15,3735.5,34.85952811
13992,TRGW-0-29-15,3736.5,34.858885
13993,TRGW-0-29-15,3737.5,34.85982074
13994,TRGW-0-29-15,3738.5,34.86179823
13995,TRGW-0-29-15,3739.5,34.86425632
13996,TRGW-0-29-15,3740.5,34.86625547
13997,TRGW-0-29-15,3741.5,34.86547484
13998,TRGW-0-29-15,3742.5,34.86776945
13999,TRGW-0-29-15,3743.5,34.8684091
14000,TRGW-0-29-15,3744.5,34.87186745
14001,TRGW-0-29-15,3745.5,34.87205197
14002,TRGW-0-29-15,3746.5,34.87130296
14003,TRGW-0-29-15,3747.5,34.87441937
14004,TRGW-0-29-15,3748.5,34.87457648
14005,TRGW-0-29-15,3749.5,34.87889467
14006,TRGW-0-29-15,3750.5,34.87867461
14007,TRGW-0-29-15,3751.5,34.88151428
14008,TRGW-0-29-15,3752.5,34.88446993
14009,TRGW-0-29-15,3753.5,34.88429471
14010,TRGW-0-29-15,3754.5,34.88734937
14011,TRGW-0-29-15,3755.5,34.88763715
14012,TRGW-0-29-15,3756.5,34.88678759
14013,TRGW-0-29-15,3757.5,34.88854282
14014,TRGW-0-29-15,3758.5,34.89004964
14015,TRGW-0-29-15,3759.5,34.89372953
14016,TRGW-0-29-15,3760.5,34.89478814
14017,TRGW-0-29-15,3761.5,34.89639636
14018,TRGW-0-29-15,3762.5,34.89928512
14019,TRGW-0-29-15,3763.5,34.90121847
14020,TRGW-0-29-15,3764.5,34.90190489
14021,TRGW-0-29-15,3765.5,34.90471749
14022,TRGW-0-29-15,3766.5,34.90639759
14023,TRGW-0-29-15,3767.5,34.90781235
14024,TRGW-0-29-15,3768.5,34.91259612
14025,TRGW-0-29-15,3769.5,34.91480128
14026,TRGW-0-29-15,3770.5,34.91629731
14027,TRGW-0-29-15,3771.5,34.92078131
14028,TRGW-0-29-15,3772.5,34.92398383
14029,TRGW-0-29-15,3773.5,34.92309341
14030,TRGW-0-29-15,3774.5,34.92243457
14031,TRGW-0-29-15,3775.5,34.92361323
14032,TRGW-0-29-15,3776.5,34.92611336
14033,TRGW-0-29-15,3777.5,34.92682859
14034,TRGW-0-29-15,3778.5,34.92927567
14035,TRGW-0-29-15,3779.5,34.93068485
14036,TRGW-0-29-15,3780.5,34.93042686
14037,TRGW-0-29-15,3781.5,34.93251281
14038,TRGW-0-29-15,3782.5,34.9360133
14039,TRGW-0-29-15,3783.5,34.93752124
14040,TRGW-0-29-15,3784.5,34.94365619
14041,TRGW-0-29-15,3785.5,34.94560315
14042,TRGW-0-29-15,3786.5,34.94624257
14043,TRGW-0-29-15,3787.5,34.94919136
14044,TRGW-0-29-15,3788.5,34.9507129
14045,TRGW-0-29-15,3789.5,34.95146106
14046,TRGW-0-29-15,3790.5,34.95371083
14047,TRGW-0-29-15,3791.5,34.95764602
14048,TRGW-0-29-15,3792.5,34.95726159
14049,TRGW-0-29-15,3793.5,34.95834397
14050,TRGW-0-29-15,3794.5,34.96085519
14051,TRGW-0-29-15,3795.5,34.96053777
14052,TRGW-0-29-15,3796.5,34.9603355
14053,TRGW-0-29-15,3797.5,34.9606736
14054,TRGW-0-29-15,3798.5,34.95975597
14055,TRGW-0-29-15,3799.5,34.96422451
14056,TRGW-0-29-15,3800.5,34.96474404
14057,TRGW-0-29-15,3801.5,34.96467518
14058,TRGW-0-29-15,3802.5,34.96518647
14059,TRGW-0-29-15,3803.5,34.9659514
14060,TRGW-0-29-15,3804.5,34.96632826
14061,TRGW-0-29-15,3805.5,34.96686289
14062,TRGW-0-29-15,3806.5,34.96718781
14063,TRGW-0-29-15,3807.5,34.97208364
14064,TRGW-0-29-15,3808.5,34.9722662
14065,TRGW-0-29-15,3809.5,34.97358204
14066,TRGW-0-29-15,3810.5,34.97468834
14067,TRGW-0-29-15,3811.5,34.97437172
14068,TRGW-0-29-15,3812.5,34.97707035
14069,TRGW-0-29-15,3813.5,34.97741346
14070,TRGW-0-29-15,3814.5,34.97898118
14071,TRGW-0-29-15,3815.5,34.97835622
14072,TRGW-0-29-15,3816.5,34.97922261
14073,TRGW-0-29-15,3817.5,34.9794268
14074,TRGW-0-29-15,3818.5,34.97985212
14075,TRGW-0-29-15,3819.5,34.98157895
14076,TRGW-0-29-15,3820.5,34.98046956
14077,TRGW-0-29-15,3821.5,34.97948527
14078,TRGW-0-29-15,3822.5,34.97980178
14079,TRGW-0-29-15,3823.5,34.97904185
14080,TRGW-0-29-15,3824.5,34.97780606
14081,TRGW-0-29-15,3825.5,34.97935739
14082,TRGW-0-29-15,3826.5,34.97693056
14083,TRGW-0-29-15,3827.5,34.97419576
14084,TRGW-0-29-15,3828.5,34.97279744
14085,TRGW-0-29-15,3829.5,34.97064352
14086,TRGW-0-29-15,3830.5,34.97083236
14087,TRGW-0-29-15,3831.5,34.9677482
14088,TRGW-0-29-15,3832.5,34.96552805
14089,TRGW-0-29-15,3833.5,34.96383228
14090,TRGW-0-29-15,3834.5,34.96150375
14091,TRGW-0-29-15,3835.5,34.96386957
14092,TRGW-0-29-15,3836.5,34.96050634
14093,TRGW-0-29-15,3837.5,34.95758451
14094,TRGW-0-29-15,3838.5,34.95564724
14095,TRGW-0-29-15,3839.5,34.95635197
14096,TRGW-0-29-15,3840.5,34.95556229
14097,TRGW-0-29-15,3841.5,34.95478337
14098,TRGW-0-29-15,3842.5,34.95467238
14099,TRGW-0-29-15,3843.5,34.95266961
14100,TRGW-0-29-15,3844.5,34.95272957
14101,TRGW-0-29-15,3845.5,34.95299823
14102,TRGW-0-29-15,3846.5,34.95194871
14103,TRGW-0-29-15,3847.5,34.95085904
14104,TRGW-0-29-15,3848.5,34.94810278
14105,TRGW-0-29-15,3849.5,34.94718034
14106,TRGW-0-29-15,3850.5,34.94585133
14107,TRGW-0-29-15,3851.5,34.9427014
14108,TRGW-0-29-15,3852.5,34.9407938
14109,TRGW-0-29-15,3853.5,34.93917572
14110,TRGW-0-29-15,3854.5,34.9383808
14111,TRGW-0-29-15,3855.5,34.93625985
14112,TRGW-0-29-15,3856.5,34.93341367
14113,TRGW-0-29-15,3857.5,34.93062879
14114,TRGW-0-29-15,3858.5,34.92945179
14115,TRGW-0-29-15,3859.5,34.92787155
14116,TRGW-0-29-15,3860.5,34.92550807
14117,TRGW-0-29-15,3861.5,34.92363511
14118,TRGW-0-29-15,3862.5,34.92179589
14119,TRGW-0-29-15,3863.5,34.91816582
14120,TRGW-0-29-15,3864.5,34.91663756
14121,TRGW-0-29-15,3865.5,34.91399153
14122,TRGW-0-29-15,3866.5,34.91372058
14123,TRGW-0-29-15,3867.5,34.91391459
14124,TRGW-0-29-15,3868.5,34.91173535
14125,TRGW-0-29-15,3869.5,34.90808715
14126,TRGW-0-29-15,3870.5,34.90516728
14127,TRGW-0-29-15,3871.5,34.90287999
14128,TRGW-0-29-15,3872.5,34.90165006
14129,TRGW-0-29-15,3873.5,34.89942892
14130,TRGW-0-29-15,3874.5,34.896767
14131,TRGW-0-29-15,3875.5,34.89398497
14132,TRGW-0-29-15,3876.5,34.89282801
14133,TRGW-0-29-15,3877.5,34.8902319
14134,TRGW-0-29-15,3878.5,34.8883618
14135,TRGW-0-29-15,3879.5,34.88634846
14136,TRGW-0-29-15,3880.5,34.88374864
14137,TRGW-0-29-15,3881.5,34.88190932
14138,TRGW-0-29-15,3882.5,34.88015771
14139,TRGW-0-29-15,3883.5,34.8791525
14140,TRGW-0-29-15,3884.5,34.87707429
14141,TRGW-0-29-15,3885.5,34.87556213
14142,TRGW-0-29-15,3886.5,34.8739268
14143,TRGW-0-29-15,3887.5,34.87126757
14144,TRGW-0-29-15,3888.5,34.86953716
14145,TRGW-0-29-15,3889.5,34.86639492
14146,TRGW-0-29-15,3890.5,34.86402959
14147,TRGW-0-29-15,3891.5,34.86005414
14148,TRGW-0-29-15,3892.5,34.85801068
14149,TRGW-0-29-15,3893.5,34.85587087
14150,TRGW-0-29-15,3894.5,34.85444171
14151,TRGW-0-29-15,3895.5,34.85233869
14152,TRGW-0-29-15,3896.5,34.8490292
14153,TRGW-0-29-15,3897.5,34.84555672
14154,TRGW-0-29-15,3898.5,34.8424651
14155,TRGW-0-29-15,3899.5,34.83914272
14156,TRGW-0-29-15,3900.5,34.83577271
14157,TRGW-0-29-15,3901.5,34.83253003
14158,TRGW-0-29-15,3902.5,34.82923625
14159,TRGW-0-29-15,3903.5,34.82566924
14160,TRGW-0-29-15,3904.5,34.82224854
14161,TRGW-0-29-15,3905.5,34.81847009
14162,TRGW-0-29-15,3906.5,34.81557372
14163,TRGW-0-29-15,3907.5,34.8121237
14164,TRGW-0-29-15,3908.5,34.8087035
14165,TRGW-0-29-15,3909.5,34.80506119
14166,TRGW-0-29-15,3910.5,34.80093073
14167,TRGW-0-29-15,3911.5,34.79685185
14168,TRGW-0-29-15,3912.5,34.79314308
14169,TRGW-0-29-15,3913.5,34.7889239
14170,TRGW-0-29-15,3914.5,34.78511841
14171,TRGW-0-29-15,3915.5,34.7808696
14172,TRGW-0-29-15,3916.5,34.77667157
14173,TRGW-0-29-15,3917.5,34.77242287
14174,TRGW-0-29-15,3918.5,34.76824076
14175,TRGW-0-29-15,3919.5,34.76398169
14176,TRGW-0-29-15,3920.5,34.7597071
14177,TRGW-0-29-15,3921.5,34.75552681
14178,TRGW-0-29-15,3922.5,34.75125855
14179,TRGW-0-29-15,3923.5,34.74714721
14180,TRGW-0-29-15,3924.5,34.74287452
14181,TRGW-0-29-15,3925.5,34.73854782
14182,TRGW-0-29-15,3926.5,34.73417256
14183,TRGW-0-29-15,3927.5,34.72976603
14184,TRGW-0-29-15,3928.5,34.72538654
14185,TRGW-0-29-15,3929.5,34.720989
14186,TRGW-0-29-15,3930.5,34.71657146
14187,TRGW-0-29-15,3931.5,34.71215086
14188,TRGW-0-29-15,3932.5,34.70773991
14189,TRGW-0-29-15,3933.5,34.70334725
14190,TRGW-0-29-15,3934.5,34.6990056
14191,TRGW-0-29-15,3935.5,34.69468801
14192,TRGW-0-29-15,3936.5,34.69040048
14193,TRGW-0-29-15,3937.5,34.68613931
14194,TRGW-0-29-15,3938.5,34.68192988
14195,TRGW-0-29-15,3939.5,34.67775302
14196,TRGW-0-29-15,3940.5,34.67361097
14197,TRGW-0-29-15,3941.5,34.66948057
14198,TRGW-0-29-15,3942.5,34.66537441
14199,TRGW-0-29-15,3943.5,34.66129687
14200,TRGW-0-29-15,3944.5,34.65723901
14201,TRGW-0-29-15,3945.5,34.65319954
14202,TRGW-0-29-15,3946.5,34.64917954
14203,TRGW-0-29-15,3947.5,34.64518358
14204,TRGW-0-29-15,3948.5,34.64120642
14205,TRGW-0-29-15,3949.5,34.63725531
14206,TRGW-0-29-15,3950.5,34.63332958
14207,TRGW-0-29-15,3951.5,34.62942575
14208,TRGW-0-29-15,3952.5,34.62554864
14209,TRGW-0-29-15,3953.5,34.62168667
14210,TRGW-0-29-15,3954.5,34.61784455
14211,TRGW-0-29-15,3955.5,34.61400323
