,parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,i,inst,j,pname,pstyle,ptype,x,y,zone
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:29_j:14_x:3625.00_y:2625.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:29_j:14_x:3625.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,29,0,14,hk,m,gr,3625.00,2625.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:29_j:15_x:3875.00_y:2625.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:29_j:15_x:3875.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,29,0,15,hk,m,gr,3875.00,2625.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:29_j:16_x:4125.00_y:2625.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:29_j:16_x:4125.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,29,0,16,hk,m,gr,4125.00,2625.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:29_j:17_x:4375.00_y:2625.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:29_j:17_x:4375.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,29,0,17,hk,m,gr,4375.00,2625.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:29_j:18_x:4625.00_y:2625.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:29_j:18_x:4625.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,29,0,18,hk,m,gr,4625.00,2625.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:29_j:19_x:4875.00_y:2625.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:29_j:19_x:4875.00_y:2625.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,29,0,19,hk,m,gr,4875.00,2625.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:0_x:125.00_y:2375.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:0_x:125.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,30,0,0,hk,m,gr,125.00,2375.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:1_x:375.00_y:2375.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:1_x:375.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,30,0,1,hk,m,gr,375.00,2375.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:2_x:625.00_y:2375.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:2_x:625.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,30,0,2,hk,m,gr,625.00,2375.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:3_x:875.00_y:2375.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:3_x:875.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,30,0,3,hk,m,gr,875.00,2375.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:4_x:1125.00_y:2375.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:4_x:1125.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,30,0,4,hk,m,gr,1125.00,2375.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:5_x:1375.00_y:2375.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:5_x:1375.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,30,0,5,hk,m,gr,1375.00,2375.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:6_x:1625.00_y:2375.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:6_x:1625.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,30,0,6,hk,m,gr,1625.00,2375.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:7_x:1875.00_y:2375.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:7_x:1875.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,30,0,7,hk,m,gr,1875.00,2375.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:8_x:2125.00_y:2375.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:8_x:2125.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,30,0,8,hk,m,gr,2125.00,2375.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:9_x:2375.00_y:2375.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:9_x:2375.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,30,0,9,hk,m,gr,2375.00,2375.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:10_x:2625.00_y:2375.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:10_x:2625.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,30,0,10,hk,m,gr,2625.00,2375.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:11_x:2875.00_y:2375.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:11_x:2875.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,30,0,11,hk,m,gr,2875.00,2375.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:12_x:3125.00_y:2375.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:12_x:3125.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,30,0,12,hk,m,gr,3125.00,2375.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:13_x:3375.00_y:2375.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:13_x:3375.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,30,0,13,hk,m,gr,3375.00,2375.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:14_x:3625.00_y:2375.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:14_x:3625.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,30,0,14,hk,m,gr,3625.00,2375.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:15_x:3875.00_y:2375.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:15_x:3875.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,30,0,15,hk,m,gr,3875.00,2375.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:16_x:4125.00_y:2375.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:16_x:4125.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,30,0,16,hk,m,gr,4125.00,2375.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:17_x:4375.00_y:2375.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:17_x:4375.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,30,0,17,hk,m,gr,4375.00,2375.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:18_x:4625.00_y:2375.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:18_x:4625.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,30,0,18,hk,m,gr,4625.00,2375.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:19_x:4875.00_y:2375.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:30_j:19_x:4875.00_y:2375.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,30,0,19,hk,m,gr,4875.00,2375.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:0_x:125.00_y:2125.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:0_x:125.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,31,0,0,hk,m,gr,125.00,2125.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:1_x:375.00_y:2125.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:1_x:375.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,31,0,1,hk,m,gr,375.00,2125.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:2_x:625.00_y:2125.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:2_x:625.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,31,0,2,hk,m,gr,625.00,2125.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:3_x:875.00_y:2125.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:3_x:875.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,31,0,3,hk,m,gr,875.00,2125.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:4_x:1125.00_y:2125.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:4_x:1125.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,31,0,4,hk,m,gr,1125.00,2125.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:5_x:1375.00_y:2125.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:5_x:1375.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,31,0,5,hk,m,gr,1375.00,2125.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:6_x:1625.00_y:2125.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:6_x:1625.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,31,0,6,hk,m,gr,1625.00,2125.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:7_x:1875.00_y:2125.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:7_x:1875.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,31,0,7,hk,m,gr,1875.00,2125.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:8_x:2125.00_y:2125.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:8_x:2125.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,31,0,8,hk,m,gr,2125.00,2125.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:9_x:2375.00_y:2125.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:9_x:2375.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,31,0,9,hk,m,gr,2375.00,2125.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:10_x:2625.00_y:2125.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:10_x:2625.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,31,0,10,hk,m,gr,2625.00,2125.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:11_x:2875.00_y:2125.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:11_x:2875.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,31,0,11,hk,m,gr,2875.00,2125.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:12_x:3125.00_y:2125.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:12_x:3125.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,31,0,12,hk,m,gr,3125.00,2125.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:13_x:3375.00_y:2125.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:13_x:3375.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,31,0,13,hk,m,gr,3375.00,2125.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:14_x:3625.00_y:2125.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:14_x:3625.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,31,0,14,hk,m,gr,3625.00,2125.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:15_x:3875.00_y:2125.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:15_x:3875.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,31,0,15,hk,m,gr,3875.00,2125.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:16_x:4125.00_y:2125.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:16_x:4125.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,31,0,16,hk,m,gr,4125.00,2125.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:17_x:4375.00_y:2125.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:17_x:4375.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,31,0,17,hk,m,gr,4375.00,2125.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:18_x:4625.00_y:2125.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:18_x:4625.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,31,0,18,hk,m,gr,4625.00,2125.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:19_x:4875.00_y:2125.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:31_j:19_x:4875.00_y:2125.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,31,0,19,hk,m,gr,4875.00,2125.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:1_x:375.00_y:1875.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:1_x:375.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,32,0,1,hk,m,gr,375.00,1875.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:2_x:625.00_y:1875.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:2_x:625.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,32,0,2,hk,m,gr,625.00,1875.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:3_x:875.00_y:1875.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:3_x:875.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,32,0,3,hk,m,gr,875.00,1875.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:4_x:1125.00_y:1875.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:4_x:1125.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,32,0,4,hk,m,gr,1125.00,1875.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:5_x:1375.00_y:1875.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:5_x:1375.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,32,0,5,hk,m,gr,1375.00,1875.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:6_x:1625.00_y:1875.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:6_x:1625.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,32,0,6,hk,m,gr,1625.00,1875.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:7_x:1875.00_y:1875.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:7_x:1875.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,32,0,7,hk,m,gr,1875.00,1875.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:8_x:2125.00_y:1875.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:8_x:2125.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,32,0,8,hk,m,gr,2125.00,1875.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:9_x:2375.00_y:1875.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:9_x:2375.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,32,0,9,hk,m,gr,2375.00,1875.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:10_x:2625.00_y:1875.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:10_x:2625.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,32,0,10,hk,m,gr,2625.00,1875.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:11_x:2875.00_y:1875.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:11_x:2875.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,32,0,11,hk,m,gr,2875.00,1875.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:12_x:3125.00_y:1875.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:12_x:3125.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,32,0,12,hk,m,gr,3125.00,1875.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:13_x:3375.00_y:1875.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:13_x:3375.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,32,0,13,hk,m,gr,3375.00,1875.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:14_x:3625.00_y:1875.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:14_x:3625.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,32,0,14,hk,m,gr,3625.00,1875.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:15_x:3875.00_y:1875.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:15_x:3875.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,32,0,15,hk,m,gr,3875.00,1875.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:16_x:4125.00_y:1875.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:16_x:4125.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,32,0,16,hk,m,gr,4125.00,1875.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:17_x:4375.00_y:1875.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:17_x:4375.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,32,0,17,hk,m,gr,4375.00,1875.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:18_x:4625.00_y:1875.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:18_x:4625.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,32,0,18,hk,m,gr,4625.00,1875.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:19_x:4875.00_y:1875.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:32_j:19_x:4875.00_y:1875.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,32,0,19,hk,m,gr,4875.00,1875.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:2_x:625.00_y:1625.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:2_x:625.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,33,0,2,hk,m,gr,625.00,1625.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:3_x:875.00_y:1625.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:3_x:875.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,33,0,3,hk,m,gr,875.00,1625.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:4_x:1125.00_y:1625.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:4_x:1125.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,33,0,4,hk,m,gr,1125.00,1625.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:5_x:1375.00_y:1625.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:5_x:1375.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,33,0,5,hk,m,gr,1375.00,1625.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:6_x:1625.00_y:1625.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:6_x:1625.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,33,0,6,hk,m,gr,1625.00,1625.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:7_x:1875.00_y:1625.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:7_x:1875.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,33,0,7,hk,m,gr,1875.00,1625.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:8_x:2125.00_y:1625.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:8_x:2125.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,33,0,8,hk,m,gr,2125.00,1625.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:9_x:2375.00_y:1625.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:9_x:2375.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,33,0,9,hk,m,gr,2375.00,1625.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:10_x:2625.00_y:1625.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:10_x:2625.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,33,0,10,hk,m,gr,2625.00,1625.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:11_x:2875.00_y:1625.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:11_x:2875.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,33,0,11,hk,m,gr,2875.00,1625.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:12_x:3125.00_y:1625.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:12_x:3125.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,33,0,12,hk,m,gr,3125.00,1625.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:13_x:3375.00_y:1625.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:13_x:3375.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,33,0,13,hk,m,gr,3375.00,1625.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:14_x:3625.00_y:1625.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:14_x:3625.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,33,0,14,hk,m,gr,3625.00,1625.00,1
pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:15_x:3875.00_y:1625.00_zone:1,pname:hk_layer_3_inst:0_ptype:gr_pstyle:m_i:33_j:15_x:3875.00_y:1625.00_zone:1,log,factor,1.0,0.1,10.0,hk_layer_3,1.0,0.0,1,33,0,15,hk,m,gr,3875.00,1625.00,1
