obsnme,obsnme,obsval,weight,obgnme,i,j,oname,otype,time,totim,usecol,zone
oname:hds_otype:lst_usecol:trgw-0-21-10_time:3926.5,oname:hds_otype:lst_usecol:trgw-0-21-10_time:3926.5,34.35786464,0.0,oname:hds_otype:lst_usecol:trgw-0-21-10,,,hds,lst,3926.5,,trgw-0-21-10,
oname:hds_otype:lst_usecol:trgw-0-21-10_time:3957.5,oname:hds_otype:lst_usecol:trgw-0-21-10_time:3957.5,34.17688988,0.0,oname:hds_otype:lst_usecol:trgw-0-21-10,,,hds,lst,3957.5,,trgw-0-21-10,
oname:hds_otype:lst_usecol:trgw-0-21-10_time:3987.5,oname:hds_otype:lst_usecol:trgw-0-21-10_time:3987.5,34.02837051,0.0,oname:hds_otype:lst_usecol:trgw-0-21-10,,,hds,lst,3987.5,,trgw-0-21-10,
oname:hds_otype:lst_usecol:trgw-0-21-10_time:4018.5,oname:hds_otype:lst_usecol:trgw-0-21-10_time:4018.5,33.96993399,0.0,oname:hds_otype:lst_usecol:trgw-0-21-10,,,hds,lst,4018.5,,trgw-0-21-10,
oname:hds_otype:lst_usecol:trgw-0-21-10_time:4049.5,oname:hds_otype:lst_usecol:trgw-0-21-10_time:4049.5,34.0114858,0.0,oname:hds_otype:lst_usecol:trgw-0-21-10,,,hds,lst,4049.5,,trgw-0-21-10,
oname:hds_otype:lst_usecol:trgw-0-21-10_time:4077.5,oname:hds_otype:lst_usecol:trgw-0-21-10_time:4077.5,34.11819523,0.0,oname:hds_otype:lst_usecol:trgw-0-21-10,,,hds,lst,4077.5,,trgw-0-21-10,
oname:hds_otype:lst_usecol:trgw-0-21-10_time:4108.5,oname:hds_otype:lst_usecol:trgw-0-21-10_time:4108.5,34.26740979,0.0,oname:hds_otype:lst_usecol:trgw-0-21-10,,,hds,lst,4108.5,,trgw-0-21-10,
oname:hds_otype:lst_usecol:trgw-0-21-10_time:4138.5,oname:hds_otype:lst_usecol:trgw-0-21-10_time:4138.5,34.39160228,0.0,oname:hds_otype:lst_usecol:trgw-0-21-10,,,hds,lst,4138.5,,trgw-0-21-10,
oname:hds_otype:lst_usecol:trgw-0-21-10_time:4169.5,oname:hds_otype:lst_usecol:trgw-0-21-10_time:4169.5,34.45382333,0.0,oname:hds_otype:lst_usecol:trgw-0-21-10,,,hds,lst,4169.5,,trgw-0-21-10,
oname:hds_otype:lst_usecol:trgw-0-21-10_time:4199.5,oname:hds_otype:lst_usecol:trgw-0-21-10_time:4199.5,34.42548887,0.0,oname:hds_otype:lst_usecol:trgw-0-21-10,,,hds,lst,4199.5,,trgw-0-21-10,
oname:hds_otype:lst_usecol:trgw-0-21-10_time:4230.5,oname:hds_otype:lst_usecol:trgw-0-21-10_time:4230.5,34.30479275,0.0,oname:hds_otype:lst_usecol:trgw-0-21-10,,,hds,lst,4230.5,,trgw-0-21-10,
oname:hds_otype:lst_usecol:trgw-0-21-10_time:4261.5,oname:hds_otype:lst_usecol:trgw-0-21-10_time:4261.5,34.12048192,0.0,oname:hds_otype:lst_usecol:trgw-0-21-10,,,hds,lst,4261.5,,trgw-0-21-10,
oname:hds_otype:lst_usecol:trgw-0-21-10_time:4291.5,oname:hds_otype:lst_usecol:trgw-0-21-10_time:4291.5,33.9225412,0.0,oname:hds_otype:lst_usecol:trgw-0-21-10,,,hds,lst,4291.5,,trgw-0-21-10,
oname:hds_otype:lst_usecol:trgw-0-21-10_time:4322.5,oname:hds_otype:lst_usecol:trgw-0-21-10_time:4322.5,33.74929594,0.0,oname:hds_otype:lst_usecol:trgw-0-21-10,,,hds,lst,4322.5,,trgw-0-21-10,
oname:hds_otype:lst_usecol:trgw-0-21-10_time:4352.5,oname:hds_otype:lst_usecol:trgw-0-21-10_time:4352.5,33.65284862,0.0,oname:hds_otype:lst_usecol:trgw-0-21-10,,,hds,lst,4352.5,,trgw-0-21-10,
oname:hds_otype:lst_usecol:trgw-0-21-10_time:4383.5,oname:hds_otype:lst_usecol:trgw-0-21-10_time:4383.5,33.69012109,0.0,oname:hds_otype:lst_usecol:trgw-0-21-10,,,hds,lst,4383.5,,trgw-0-21-10,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:3652.5,oname:hds_otype:lst_usecol:trgw-0-22-15_time:3652.5,34.23955932,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,3652.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:3683.5,oname:hds_otype:lst_usecol:trgw-0-22-15_time:3683.5,34.20582511,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,3683.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:3712.5,oname:hds_otype:lst_usecol:trgw-0-22-15_time:3712.5,34.24051092,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,3712.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:3743.5,oname:hds_otype:lst_usecol:trgw-0-22-15_time:3743.5,34.30363392,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,3743.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:3773.5,oname:hds_otype:lst_usecol:trgw-0-22-15_time:3773.5,34.3547644,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,3773.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:3804.5,oname:hds_otype:lst_usecol:trgw-0-22-15_time:3804.5,34.36828811,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,3804.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:3834.5,oname:hds_otype:lst_usecol:trgw-0-22-15_time:3834.5,34.33007043,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,3834.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:3865.5,oname:hds_otype:lst_usecol:trgw-0-22-15_time:3865.5,34.23727346,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,3865.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:3896.5,oname:hds_otype:lst_usecol:trgw-0-22-15_time:3896.5,34.11328639,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,3896.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:3926.5,oname:hds_otype:lst_usecol:trgw-0-22-15_time:3926.5,33.98911775,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,3926.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:3957.5,oname:hds_otype:lst_usecol:trgw-0-22-15_time:3957.5,33.8880535,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,3957.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:3987.5,oname:hds_otype:lst_usecol:trgw-0-22-15_time:3987.5,33.83112071,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,3987.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4018.5,oname:hds_otype:lst_usecol:trgw-0-22-15_time:4018.5,33.83054548,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,4018.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4049.5,oname:hds_otype:lst_usecol:trgw-0-22-15_time:4049.5,33.88332512,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,4049.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4077.5,oname:hds_otype:lst_usecol:trgw-0-22-15_time:4077.5,33.96600415,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,4077.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4108.5,oname:hds_otype:lst_usecol:trgw-0-22-15_time:4108.5,34.06596844,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,4108.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4138.5,oname:hds_otype:lst_usecol:trgw-0-22-15_time:4138.5,34.14144031,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,4138.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4169.5,oname:hds_otype:lst_usecol:trgw-0-22-15_time:4169.5,34.17217476,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,4169.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4199.5,oname:hds_otype:lst_usecol:trgw-0-22-15_time:4199.5,34.14537134,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,4199.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4230.5,oname:hds_otype:lst_usecol:trgw-0-22-15_time:4230.5,34.0616983,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,4230.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4261.5,oname:hds_otype:lst_usecol:trgw-0-22-15_time:4261.5,33.94457804,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,4261.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4291.5,oname:hds_otype:lst_usecol:trgw-0-22-15_time:4291.5,33.82579528,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,4291.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4322.5,oname:hds_otype:lst_usecol:trgw-0-22-15_time:4322.5,33.72928415,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,4322.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4352.5,oname:hds_otype:lst_usecol:trgw-0-22-15_time:4352.5,33.68455703,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,4352.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-22-15_time:4383.5,oname:hds_otype:lst_usecol:trgw-0-22-15_time:4383.5,33.72490699,0.0,oname:hds_otype:lst_usecol:trgw-0-22-15,,,hds,lst,4383.5,,trgw-0-22-15,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3652.5,oname:hds_otype:lst_usecol:trgw-0-24-4_time:3652.5,35.4528338,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3652.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3683.5,oname:hds_otype:lst_usecol:trgw-0-24-4_time:3683.5,35.43612672,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3683.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3712.5,oname:hds_otype:lst_usecol:trgw-0-24-4_time:3712.5,35.50067833,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3712.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3743.5,oname:hds_otype:lst_usecol:trgw-0-24-4_time:3743.5,35.62453142,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3743.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3773.5,oname:hds_otype:lst_usecol:trgw-0-24-4_time:3773.5,35.7446189,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3773.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3804.5,oname:hds_otype:lst_usecol:trgw-0-24-4_time:3804.5,35.81176517,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3804.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3834.5,oname:hds_otype:lst_usecol:trgw-0-24-4_time:3834.5,35.78297228,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3834.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3865.5,oname:hds_otype:lst_usecol:trgw-0-24-4_time:3865.5,35.64360582,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3865.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3896.5,oname:hds_otype:lst_usecol:trgw-0-24-4_time:3896.5,35.41711539,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3896.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3926.5,oname:hds_otype:lst_usecol:trgw-0-24-4_time:3926.5,35.15784,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3926.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3957.5,oname:hds_otype:lst_usecol:trgw-0-24-4_time:3957.5,34.90818192,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3957.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:3987.5,oname:hds_otype:lst_usecol:trgw-0-24-4_time:3987.5,33.80638133,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,3987.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4018.5,oname:hds_otype:lst_usecol:trgw-0-24-4_time:4018.5,33.52638739,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4018.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4049.5,oname:hds_otype:lst_usecol:trgw-0-24-4_time:4049.5,33.45412166,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4049.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4077.5,oname:hds_otype:lst_usecol:trgw-0-24-4_time:4077.5,33.5076551,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4077.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4108.5,oname:hds_otype:lst_usecol:trgw-0-24-4_time:4108.5,33.64207276,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4108.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4138.5,oname:hds_otype:lst_usecol:trgw-0-24-4_time:4138.5,33.77792485,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4138.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4169.5,oname:hds_otype:lst_usecol:trgw-0-24-4_time:4169.5,33.86094711,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4169.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4199.5,oname:hds_otype:lst_usecol:trgw-0-24-4_time:4199.5,33.84381086,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4199.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4230.5,oname:hds_otype:lst_usecol:trgw-0-24-4_time:4230.5,33.7116506,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4230.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4261.5,oname:hds_otype:lst_usecol:trgw-0-24-4_time:4261.5,33.48763296,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4261.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4291.5,oname:hds_otype:lst_usecol:trgw-0-24-4_time:4291.5,33.22769369,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4291.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4322.5,oname:hds_otype:lst_usecol:trgw-0-24-4_time:4322.5,32.97645229,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4322.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4352.5,oname:hds_otype:lst_usecol:trgw-0-24-4_time:4352.5,32.80626516,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4352.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-24-4_time:4383.5,oname:hds_otype:lst_usecol:trgw-0-24-4_time:4383.5,32.79212958,0.0,oname:hds_otype:lst_usecol:trgw-0-24-4,,,hds,lst,4383.5,,trgw-0-24-4,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3652.5,oname:hds_otype:lst_usecol:trgw-0-26-6_time:3652.5,35.06627826,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3652.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3683.5,oname:hds_otype:lst_usecol:trgw-0-26-6_time:3683.5,35.00839555,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3683.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3712.5,oname:hds_otype:lst_usecol:trgw-0-26-6_time:3712.5,35.05509609,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3712.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3743.5,oname:hds_otype:lst_usecol:trgw-0-26-6_time:3743.5,35.16628575,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3743.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3773.5,oname:hds_otype:lst_usecol:trgw-0-26-6_time:3773.5,35.27416513,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3773.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3804.5,oname:hds_otype:lst_usecol:trgw-0-26-6_time:3804.5,35.32882212,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3804.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3834.5,oname:hds_otype:lst_usecol:trgw-0-26-6_time:3834.5,35.29057313,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3834.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3865.5,oname:hds_otype:lst_usecol:trgw-0-26-6_time:3865.5,35.14757014,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3865.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3896.5,oname:hds_otype:lst_usecol:trgw-0-26-6_time:3896.5,34.92553667,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3896.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3926.5,oname:hds_otype:lst_usecol:trgw-0-26-6_time:3926.5,34.67833178,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3926.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3957.5,oname:hds_otype:lst_usecol:trgw-0-26-6_time:3957.5,34.44748274,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3957.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:3987.5,oname:hds_otype:lst_usecol:trgw-0-26-6_time:3987.5,34.09818119,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,3987.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4018.5,oname:hds_otype:lst_usecol:trgw-0-26-6_time:4018.5,33.91767558,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4018.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4049.5,oname:hds_otype:lst_usecol:trgw-0-26-6_time:4049.5,33.88953724,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4049.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4077.5,oname:hds_otype:lst_usecol:trgw-0-26-6_time:4077.5,33.96427939,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4077.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4108.5,oname:hds_otype:lst_usecol:trgw-0-26-6_time:4108.5,34.10619215,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4108.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4138.5,oname:hds_otype:lst_usecol:trgw-0-26-6_time:4138.5,34.23942697,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4138.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4169.5,oname:hds_otype:lst_usecol:trgw-0-26-6_time:4169.5,34.31550949,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4169.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4199.5,oname:hds_otype:lst_usecol:trgw-0-26-6_time:4199.5,34.2935647,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4199.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4230.5,oname:hds_otype:lst_usecol:trgw-0-26-6_time:4230.5,34.16374838,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4230.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4261.5,oname:hds_otype:lst_usecol:trgw-0-26-6_time:4261.5,33.95162694,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4261.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4291.5,oname:hds_otype:lst_usecol:trgw-0-26-6_time:4291.5,33.71178698,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4291.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4322.5,oname:hds_otype:lst_usecol:trgw-0-26-6_time:4322.5,33.48717739,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4322.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4352.5,oname:hds_otype:lst_usecol:trgw-0-26-6_time:4352.5,33.34336207,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4352.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-26-6_time:4383.5,oname:hds_otype:lst_usecol:trgw-0-26-6_time:4383.5,33.34904141,0.0,oname:hds_otype:lst_usecol:trgw-0-26-6,,,hds,lst,4383.5,,trgw-0-26-6,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3652.5,oname:hds_otype:lst_usecol:trgw-0-29-15_time:3652.5,34.16617293,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3652.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3683.5,oname:hds_otype:lst_usecol:trgw-0-29-15_time:3683.5,34.1561274,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3683.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3712.5,oname:hds_otype:lst_usecol:trgw-0-29-15_time:3712.5,34.19509818,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3712.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3743.5,oname:hds_otype:lst_usecol:trgw-0-29-15_time:3743.5,34.25847898,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3743.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3773.5,oname:hds_otype:lst_usecol:trgw-0-29-15_time:3773.5,34.30860731,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3773.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3804.5,oname:hds_otype:lst_usecol:trgw-0-29-15_time:3804.5,34.32075702,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3804.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3834.5,oname:hds_otype:lst_usecol:trgw-0-29-15_time:3834.5,34.28186532,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3834.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3865.5,oname:hds_otype:lst_usecol:trgw-0-29-15_time:3865.5,34.18907913,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3865.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3896.5,oname:hds_otype:lst_usecol:trgw-0-29-15_time:3896.5,34.06651105,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3896.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3926.5,oname:hds_otype:lst_usecol:trgw-0-29-15_time:3926.5,33.94463969,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3926.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3957.5,oname:hds_otype:lst_usecol:trgw-0-29-15_time:3957.5,33.84629925,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3957.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:3987.5,oname:hds_otype:lst_usecol:trgw-0-29-15_time:3987.5,33.79315898,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,3987.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4018.5,oname:hds_otype:lst_usecol:trgw-0-29-15_time:4018.5,33.7953208,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4018.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4049.5,oname:hds_otype:lst_usecol:trgw-0-29-15_time:4049.5,33.84867204,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4049.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4077.5,oname:hds_otype:lst_usecol:trgw-0-29-15_time:4077.5,33.93014145,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4077.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4108.5,oname:hds_otype:lst_usecol:trgw-0-29-15_time:4108.5,34.02712318,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4108.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4138.5,oname:hds_otype:lst_usecol:trgw-0-29-15_time:4138.5,34.09897199,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4138.5,,trgw-0-29-15,
oname:hds_otype:lst_usecol:trgw-0-29-15_time:4169.5,oname:hds_otype:lst_usecol:trgw-0-29-15_time:4169.5,34.12616819,0.0,oname:hds_otype:lst_usecol:trgw-0-29-15,,,hds,lst,4169.5,,trgw-0-29-15,
