obsnme,obsval,weight,obgnme,oname,otype,time,usecol
oname:hdstd_otype:lst_usecol:trgw-0-26-6_time:4383.5,-1.717236849999999,1.0,oname:hdstd_otype:lst_usecol:trgw-0-26-6,hdstd,lst,4383.5,trgw-0-26-6
oname:hdstd_otype:lst_usecol:trgw-0-29-15_time:3652.5,0.0,1.0,oname:hdstd_otype:lst_usecol:trgw-0-29-15,hdstd,lst,3652.5,trgw-0-29-15
oname:hdstd_otype:lst_usecol:trgw-0-29-15_time:3683.5,-0.010045529999999303,1.0,oname:hdstd_otype:lst_usecol:trgw-0-29-15,hdstd,lst,3683.5,trgw-0-29-15
oname:hdstd_otype:lst_usecol:trgw-0-29-15_time:3712.5,0.028925250000000347,1.0,oname:hdstd_otype:lst_usecol:trgw-0-29-15,hdstd,lst,3712.5,trgw-0-29-15
oname:hdstd_otype:lst_usecol:trgw-0-29-15_time:3743.5,0.0923060499999977,1.0,oname:hdstd_otype:lst_usecol:trgw-0-29-15,hdstd,lst,3743.5,trgw-0-29-15
oname:hdstd_otype:lst_usecol:trgw-0-29-15_time:3773.5,0.14243437999999742,1.0,oname:hdstd_otype:lst_usecol:trgw-0-29-15,hdstd,lst,3773.5,trgw-0-29-15
oname:hdstd_otype:lst_usecol:trgw-0-29-15_time:3804.5,0.15458409000000017,1.0,oname:hdstd_otype:lst_usecol:trgw-0-29-15,hdstd,lst,3804.5,trgw-0-29-15
oname:hdstd_otype:lst_usecol:trgw-0-29-15_time:3834.5,0.11569238999999953,1.0,oname:hdstd_otype:lst_usecol:trgw-0-29-15,hdstd,lst,3834.5,trgw-0-29-15
oname:hdstd_otype:lst_usecol:trgw-0-29-15_time:3865.5,0.02290620000000132,1.0,oname:hdstd_otype:lst_usecol:trgw-0-29-15,hdstd,lst,3865.5,trgw-0-29-15
oname:hdstd_otype:lst_usecol:trgw-0-29-15_time:3896.5,-0.09966187999999931,1.0,oname:hdstd_otype:lst_usecol:trgw-0-29-15,hdstd,lst,3896.5,trgw-0-29-15
oname:hdstd_otype:lst_usecol:trgw-0-29-15_time:3926.5,-0.2215332399999994,1.0,oname:hdstd_otype:lst_usecol:trgw-0-29-15,hdstd,lst,3926.5,trgw-0-29-15
oname:hdstd_otype:lst_usecol:trgw-0-29-15_time:3957.5,-0.3198736800000006,1.0,oname:hdstd_otype:lst_usecol:trgw-0-29-15,hdstd,lst,3957.5,trgw-0-29-15
oname:hdstd_otype:lst_usecol:trgw-0-29-15_time:3987.5,-0.3730139500000007,1.0,oname:hdstd_otype:lst_usecol:trgw-0-29-15,hdstd,lst,3987.5,trgw-0-29-15
oname:hdstd_otype:lst_usecol:trgw-0-29-15_time:4018.5,-0.37085213000000294,1.0,oname:hdstd_otype:lst_usecol:trgw-0-29-15,hdstd,lst,4018.5,trgw-0-29-15
oname:hdstd_otype:lst_usecol:trgw-0-29-15_time:4049.5,-0.31750089000000514,1.0,oname:hdstd_otype:lst_usecol:trgw-0-29-15,hdstd,lst,4049.5,trgw-0-29-15
oname:hdstd_otype:lst_usecol:trgw-0-29-15_time:4077.5,-0.23603148000000118,1.0,oname:hdstd_otype:lst_usecol:trgw-0-29-15,hdstd,lst,4077.5,trgw-0-29-15
oname:hdstd_otype:lst_usecol:trgw-0-29-15_time:4108.5,-0.1390497500000052,1.0,oname:hdstd_otype:lst_usecol:trgw-0-29-15,hdstd,lst,4108.5,trgw-0-29-15
oname:hdstd_otype:lst_usecol:trgw-0-29-15_time:4138.5,-0.06720093999999932,1.0,oname:hdstd_otype:lst_usecol:trgw-0-29-15,hdstd,lst,4138.5,trgw-0-29-15
oname:hdstd_otype:lst_usecol:trgw-0-29-15_time:4169.5,-0.04000474000000054,1.0,oname:hdstd_otype:lst_usecol:trgw-0-29-15,hdstd,lst,4169.5,trgw-0-29-15
oname:hdstd_otype:lst_usecol:trgw-0-29-15_time:4199.5,-0.06906950000000478,1.0,oname:hdstd_otype:lst_usecol:trgw-0-29-15,hdstd,lst,4199.5,trgw-0-29-15
oname:hdstd_otype:lst_usecol:trgw-0-29-15_time:4230.5,-0.1538482500000029,1.0,oname:hdstd_otype:lst_usecol:trgw-0-29-15,hdstd,lst,4230.5,trgw-0-29-15
oname:hdstd_otype:lst_usecol:trgw-0-29-15_time:4261.5,-0.2704824700000046,1.0,oname:hdstd_otype:lst_usecol:trgw-0-29-15,hdstd,lst,4261.5,trgw-0-29-15
oname:hdstd_otype:lst_usecol:trgw-0-29-15_time:4291.5,-0.3878044799999998,1.0,oname:hdstd_otype:lst_usecol:trgw-0-29-15,hdstd,lst,4291.5,trgw-0-29-15
oname:hdstd_otype:lst_usecol:trgw-0-29-15_time:4322.5,-0.48241010000000273,1.0,oname:hdstd_otype:lst_usecol:trgw-0-29-15,hdstd,lst,4322.5,trgw-0-29-15
oname:hdstd_otype:lst_usecol:trgw-0-29-15_time:4352.5,-0.5253998499999994,1.0,oname:hdstd_otype:lst_usecol:trgw-0-29-15,hdstd,lst,4352.5,trgw-0-29-15
oname:hdstd_otype:lst_usecol:trgw-0-29-15_time:4383.5,-0.48417663000000033,1.0,oname:hdstd_otype:lst_usecol:trgw-0-29-15,hdstd,lst,4383.5,trgw-0-29-15
oname:hdstd_otype:lst_usecol:trgw-0-3-8_time:3652.5,0.0,1.0,oname:hdstd_otype:lst_usecol:trgw-0-3-8,hdstd,lst,3652.5,trgw-0-3-8
oname:hdstd_otype:lst_usecol:trgw-0-3-8_time:3683.5,0.013270850000004941,1.0,oname:hdstd_otype:lst_usecol:trgw-0-3-8,hdstd,lst,3683.5,trgw-0-3-8
oname:hdstd_otype:lst_usecol:trgw-0-3-8_time:3712.5,0.10266647000000262,1.0,oname:hdstd_otype:lst_usecol:trgw-0-3-8,hdstd,lst,3712.5,trgw-0-3-8
oname:hdstd_otype:lst_usecol:trgw-0-3-8_time:3743.5,0.24095658000000242,1.0,oname:hdstd_otype:lst_usecol:trgw-0-3-8,hdstd,lst,3743.5,trgw-0-3-8
oname:hdstd_otype:lst_usecol:trgw-0-3-8_time:3773.5,0.36622097000000053,1.0,oname:hdstd_otype:lst_usecol:trgw-0-3-8,hdstd,lst,3773.5,trgw-0-3-8
oname:hdstd_otype:lst_usecol:trgw-0-3-8_time:3804.5,0.43551762000000593,1.0,oname:hdstd_otype:lst_usecol:trgw-0-3-8,hdstd,lst,3804.5,trgw-0-3-8
oname:hdstd_otype:lst_usecol:trgw-0-3-8_time:3834.5,0.4120492999999996,1.0,oname:hdstd_otype:lst_usecol:trgw-0-3-8,hdstd,lst,3834.5,trgw-0-3-8
oname:hdstd_otype:lst_usecol:trgw-0-3-8_time:3865.5,0.28666603000000634,1.0,oname:hdstd_otype:lst_usecol:trgw-0-3-8,hdstd,lst,3865.5,trgw-0-3-8
oname:hdstd_otype:lst_usecol:trgw-0-3-8_time:3896.5,0.08422294000000363,1.0,oname:hdstd_otype:lst_usecol:trgw-0-3-8,hdstd,lst,3896.5,trgw-0-3-8
oname:hdstd_otype:lst_usecol:trgw-0-3-8_time:3926.5,-0.14384624999999573,1.0,oname:hdstd_otype:lst_usecol:trgw-0-3-8,hdstd,lst,3926.5,trgw-0-3-8
oname:hdstd_otype:lst_usecol:trgw-0-3-8_time:3957.5,-0.3573164899999952,1.0,oname:hdstd_otype:lst_usecol:trgw-0-3-8,hdstd,lst,3957.5,trgw-0-3-8
oname:hdstd_otype:lst_usecol:trgw-0-3-8_time:3987.5,-0.49512005999999786,1.0,oname:hdstd_otype:lst_usecol:trgw-0-3-8,hdstd,lst,3987.5,trgw-0-3-8
oname:hdstd_otype:lst_usecol:trgw-0-3-8_time:4018.5,-0.5336551499999942,1.0,oname:hdstd_otype:lst_usecol:trgw-0-3-8,hdstd,lst,4018.5,trgw-0-3-8
oname:hdstd_otype:lst_usecol:trgw-0-3-8_time:4049.5,-0.4701949299999981,1.0,oname:hdstd_otype:lst_usecol:trgw-0-3-8,hdstd,lst,4049.5,trgw-0-3-8
oname:hdstd_otype:lst_usecol:trgw-0-3-8_time:4077.5,-0.3394410800000003,1.0,oname:hdstd_otype:lst_usecol:trgw-0-3-8,hdstd,lst,4077.5,trgw-0-3-8
oname:hdstd_otype:lst_usecol:trgw-0-3-8_time:4108.5,-0.15706203999999957,1.0,oname:hdstd_otype:lst_usecol:trgw-0-3-8,hdstd,lst,4108.5,trgw-0-3-8
oname:hdstd_otype:lst_usecol:trgw-0-3-8_time:4138.5,0.0029683900000065933,1.0,oname:hdstd_otype:lst_usecol:trgw-0-3-8,hdstd,lst,4138.5,trgw-0-3-8
oname:hdstd_otype:lst_usecol:trgw-0-3-8_time:4169.5,0.10061601000000309,1.0,oname:hdstd_otype:lst_usecol:trgw-0-3-8,hdstd,lst,4169.5,trgw-0-3-8
oname:hdstd_otype:lst_usecol:trgw-0-3-8_time:4199.5,0.09880663000000567,1.0,oname:hdstd_otype:lst_usecol:trgw-0-3-8,hdstd,lst,4199.5,trgw-0-3-8
oname:hdstd_otype:lst_usecol:trgw-0-3-8_time:4230.5,-0.0085647499999979,1.0,oname:hdstd_otype:lst_usecol:trgw-0-3-8,hdstd,lst,4230.5,trgw-0-3-8
oname:hdstd_otype:lst_usecol:trgw-0-3-8_time:4261.5,-0.19594940999999721,1.0,oname:hdstd_otype:lst_usecol:trgw-0-3-8,hdstd,lst,4261.5,trgw-0-3-8
oname:hdstd_otype:lst_usecol:trgw-0-3-8_time:4291.5,-0.41115499,1.0,oname:hdstd_otype:lst_usecol:trgw-0-3-8,hdstd,lst,4291.5,trgw-0-3-8
oname:hdstd_otype:lst_usecol:trgw-0-3-8_time:4322.5,-0.6125714699999989,1.0,oname:hdstd_otype:lst_usecol:trgw-0-3-8,hdstd,lst,4322.5,trgw-0-3-8
oname:hdstd_otype:lst_usecol:trgw-0-3-8_time:4352.5,-0.7391455899999997,1.0,oname:hdstd_otype:lst_usecol:trgw-0-3-8,hdstd,lst,4352.5,trgw-0-3-8
oname:hdstd_otype:lst_usecol:trgw-0-3-8_time:4383.5,-0.7250562899999977,1.0,oname:hdstd_otype:lst_usecol:trgw-0-3-8,hdstd,lst,4383.5,trgw-0-3-8
oname:hdstd_otype:lst_usecol:trgw-0-33-7_time:3652.5,0.0,1.0,oname:hdstd_otype:lst_usecol:trgw-0-33-7,hdstd,lst,3652.5,trgw-0-33-7
oname:hdstd_otype:lst_usecol:trgw-0-33-7_time:3683.5,-0.031753500000000656,1.0,oname:hdstd_otype:lst_usecol:trgw-0-33-7,hdstd,lst,3683.5,trgw-0-33-7
oname:hdstd_otype:lst_usecol:trgw-0-33-7_time:3712.5,0.017963719999997352,1.0,oname:hdstd_otype:lst_usecol:trgw-0-33-7,hdstd,lst,3712.5,trgw-0-33-7
oname:hdstd_otype:lst_usecol:trgw-0-33-7_time:3743.5,0.11799961999999908,1.0,oname:hdstd_otype:lst_usecol:trgw-0-33-7,hdstd,lst,3743.5,trgw-0-33-7
oname:hdstd_otype:lst_usecol:trgw-0-33-7_time:3773.5,0.20787233000000072,1.0,oname:hdstd_otype:lst_usecol:trgw-0-33-7,hdstd,lst,3773.5,trgw-0-33-7
oname:hdstd_otype:lst_usecol:trgw-0-33-7_time:3804.5,0.24398516000000114,1.0,oname:hdstd_otype:lst_usecol:trgw-0-33-7,hdstd,lst,3804.5,trgw-0-33-7
oname:hdstd_otype:lst_usecol:trgw-0-33-7_time:3834.5,0.19552558000000175,1.0,oname:hdstd_otype:lst_usecol:trgw-0-33-7,hdstd,lst,3834.5,trgw-0-33-7
oname:hdstd_otype:lst_usecol:trgw-0-33-7_time:3865.5,0.0571595500000015,1.0,oname:hdstd_otype:lst_usecol:trgw-0-33-7,hdstd,lst,3865.5,trgw-0-33-7
oname:hdstd_otype:lst_usecol:trgw-0-33-7_time:3896.5,-0.14248139000000037,1.0,oname:hdstd_otype:lst_usecol:trgw-0-33-7,hdstd,lst,3896.5,trgw-0-33-7
oname:hdstd_otype:lst_usecol:trgw-0-33-7_time:3926.5,-0.35478120999999874,1.0,oname:hdstd_otype:lst_usecol:trgw-0-33-7,hdstd,lst,3926.5,trgw-0-33-7
oname:hdstd_otype:lst_usecol:trgw-0-33-7_time:3957.5,-0.5428341100000011,1.0,oname:hdstd_otype:lst_usecol:trgw-0-33-7,hdstd,lst,3957.5,trgw-0-33-7
oname:hdstd_otype:lst_usecol:trgw-0-33-7_time:3987.5,-0.6789711600000032,1.0,oname:hdstd_otype:lst_usecol:trgw-0-33-7,hdstd,lst,3987.5,trgw-0-33-7
oname:hdstd_otype:lst_usecol:trgw-0-33-7_time:4018.5,-0.7345432099999982,1.0,oname:hdstd_otype:lst_usecol:trgw-0-33-7,hdstd,lst,4018.5,trgw-0-33-7
oname:hdstd_otype:lst_usecol:trgw-0-33-7_time:4049.5,-0.6992130000000003,1.0,oname:hdstd_otype:lst_usecol:trgw-0-33-7,hdstd,lst,4049.5,trgw-0-33-7
oname:hdstd_otype:lst_usecol:trgw-0-33-7_time:4077.5,-0.6005152299999992,1.0,oname:hdstd_otype:lst_usecol:trgw-0-33-7,hdstd,lst,4077.5,trgw-0-33-7
oname:hdstd_otype:lst_usecol:trgw-0-33-7_time:4108.5,-0.45917450000000315,1.0,oname:hdstd_otype:lst_usecol:trgw-0-33-7,hdstd,lst,4108.5,trgw-0-33-7
oname:hdstd_otype:lst_usecol:trgw-0-33-7_time:4138.5,-0.34051211999999964,1.0,oname:hdstd_otype:lst_usecol:trgw-0-33-7,hdstd,lst,4138.5,trgw-0-33-7
oname:hdstd_otype:lst_usecol:trgw-0-33-7_time:4169.5,-0.2821810499999984,1.0,oname:hdstd_otype:lst_usecol:trgw-0-33-7,hdstd,lst,4169.5,trgw-0-33-7
oname:hdstd_otype:lst_usecol:trgw-0-33-7_time:4199.5,-0.3138103300000026,1.0,oname:hdstd_otype:lst_usecol:trgw-0-33-7,hdstd,lst,4199.5,trgw-0-33-7
oname:hdstd_otype:lst_usecol:trgw-0-33-7_time:4230.5,-0.43826280999999767,1.0,oname:hdstd_otype:lst_usecol:trgw-0-33-7,hdstd,lst,4230.5,trgw-0-33-7
oname:hdstd_otype:lst_usecol:trgw-0-33-7_time:4261.5,-0.6277183899999983,1.0,oname:hdstd_otype:lst_usecol:trgw-0-33-7,hdstd,lst,4261.5,trgw-0-33-7
oname:hdstd_otype:lst_usecol:trgw-0-33-7_time:4291.5,-0.8320510699999986,1.0,oname:hdstd_otype:lst_usecol:trgw-0-33-7,hdstd,lst,4291.5,trgw-0-33-7
oname:hdstd_otype:lst_usecol:trgw-0-33-7_time:4322.5,-1.0128508499999995,1.0,oname:hdstd_otype:lst_usecol:trgw-0-33-7,hdstd,lst,4322.5,trgw-0-33-7
oname:hdstd_otype:lst_usecol:trgw-0-33-7_time:4352.5,-1.11661273,1.0,oname:hdstd_otype:lst_usecol:trgw-0-33-7,hdstd,lst,4352.5,trgw-0-33-7
oname:hdstd_otype:lst_usecol:trgw-0-33-7_time:4383.5,-1.0849537499999968,1.0,oname:hdstd_otype:lst_usecol:trgw-0-33-7,hdstd,lst,4383.5,trgw-0-33-7
oname:hdstd_otype:lst_usecol:trgw-0-34-10_time:3652.5,0.0,1.0,oname:hdstd_otype:lst_usecol:trgw-0-34-10,hdstd,lst,3652.5,trgw-0-34-10
oname:hdstd_otype:lst_usecol:trgw-0-34-10_time:3683.5,-0.05680866000000151,1.0,oname:hdstd_otype:lst_usecol:trgw-0-34-10,hdstd,lst,3683.5,trgw-0-34-10
oname:hdstd_otype:lst_usecol:trgw-0-34-10_time:3712.5,-0.013509239999997646,1.0,oname:hdstd_otype:lst_usecol:trgw-0-34-10,hdstd,lst,3712.5,trgw-0-34-10
oname:hdstd_otype:lst_usecol:trgw-0-34-10_time:3743.5,0.07419854999999842,1.0,oname:hdstd_otype:lst_usecol:trgw-0-34-10,hdstd,lst,3743.5,trgw-0-34-10
oname:hdstd_otype:lst_usecol:trgw-0-34-10_time:3773.5,0.14859745999999774,1.0,oname:hdstd_otype:lst_usecol:trgw-0-34-10,hdstd,lst,3773.5,trgw-0-34-10
oname:hdstd_otype:lst_usecol:trgw-0-34-10_time:3804.5,0.17192675999999807,1.0,oname:hdstd_otype:lst_usecol:trgw-0-34-10,hdstd,lst,3804.5,trgw-0-34-10
oname:hdstd_otype:lst_usecol:trgw-0-34-10_time:3834.5,0.12092659999999711,1.0,oname:hdstd_otype:lst_usecol:trgw-0-34-10,hdstd,lst,3834.5,trgw-0-34-10
oname:hdstd_otype:lst_usecol:trgw-0-34-10_time:3865.5,-0.005877890000000718,1.0,oname:hdstd_otype:lst_usecol:trgw-0-34-10,hdstd,lst,3865.5,trgw-0-34-10
oname:hdstd_otype:lst_usecol:trgw-0-34-10_time:3896.5,-0.18002399999999597,1.0,oname:hdstd_otype:lst_usecol:trgw-0-34-10,hdstd,lst,3896.5,trgw-0-34-10
oname:hdstd_otype:lst_usecol:trgw-0-34-10_time:3926.5,-0.35851235999999886,1.0,oname:hdstd_otype:lst_usecol:trgw-0-34-10,hdstd,lst,3926.5,trgw-0-34-10
oname:hdstd_otype:lst_usecol:trgw-0-34-10_time:3957.5,-0.509078070000001,1.0,oname:hdstd_otype:lst_usecol:trgw-0-34-10,hdstd,lst,3957.5,trgw-0-34-10
oname:hdstd_otype:lst_usecol:trgw-0-34-10_time:3987.5,-0.6008996300000007,1.0,oname:hdstd_otype:lst_usecol:trgw-0-34-10,hdstd,lst,3987.5,trgw-0-34-10
oname:hdstd_otype:lst_usecol:trgw-0-34-10_time:4018.5,-0.6183014,1.0,oname:hdstd_otype:lst_usecol:trgw-0-34-10,hdstd,lst,4018.5,trgw-0-34-10
oname:hdstd_otype:lst_usecol:trgw-0-34-10_time:4049.5,-0.5616745299999977,1.0,oname:hdstd_otype:lst_usecol:trgw-0-34-10,hdstd,lst,4049.5,trgw-0-34-10
oname:hdstd_otype:lst_usecol:trgw-0-34-10_time:4077.5,-0.4593969900000019,1.0,oname:hdstd_otype:lst_usecol:trgw-0-34-10,hdstd,lst,4077.5,trgw-0-34-10
oname:hdstd_otype:lst_usecol:trgw-0-34-10_time:4108.5,-0.32878182999999694,1.0,oname:hdstd_otype:lst_usecol:trgw-0-34-10,hdstd,lst,4108.5,trgw-0-34-10
oname:hdstd_otype:lst_usecol:trgw-0-34-10_time:4138.5,-0.22685046000000142,1.0,oname:hdstd_otype:lst_usecol:trgw-0-34-10,hdstd,lst,4138.5,trgw-0-34-10
oname:hdstd_otype:lst_usecol:trgw-0-34-10_time:4169.5,-0.1834687699999975,1.0,oname:hdstd_otype:lst_usecol:trgw-0-34-10,hdstd,lst,4169.5,trgw-0-34-10
oname:hdstd_otype:lst_usecol:trgw-0-34-10_time:4199.5,-0.21980993999999754,1.0,oname:hdstd_otype:lst_usecol:trgw-0-34-10,hdstd,lst,4199.5,trgw-0-34-10
oname:hdstd_otype:lst_usecol:trgw-0-34-10_time:4230.5,-0.3349296800000019,1.0,oname:hdstd_otype:lst_usecol:trgw-0-34-10,hdstd,lst,4230.5,trgw-0-34-10
oname:hdstd_otype:lst_usecol:trgw-0-34-10_time:4261.5,-0.5007114300000026,1.0,oname:hdstd_otype:lst_usecol:trgw-0-34-10,hdstd,lst,4261.5,trgw-0-34-10
oname:hdstd_otype:lst_usecol:trgw-0-34-10_time:4291.5,-0.6725833200000011,1.0,oname:hdstd_otype:lst_usecol:trgw-0-34-10,hdstd,lst,4291.5,trgw-0-34-10
oname:hdstd_otype:lst_usecol:trgw-0-34-10_time:4322.5,-0.8171410100000003,1.0,oname:hdstd_otype:lst_usecol:trgw-0-34-10,hdstd,lst,4322.5,trgw-0-34-10
oname:hdstd_otype:lst_usecol:trgw-0-34-10_time:4352.5,-0.8911312700000025,1.0,oname:hdstd_otype:lst_usecol:trgw-0-34-10,hdstd,lst,4352.5,trgw-0-34-10
oname:hdstd_otype:lst_usecol:trgw-0-34-10_time:4383.5,-0.8454393000000024,1.0,oname:hdstd_otype:lst_usecol:trgw-0-34-10,hdstd,lst,4383.5,trgw-0-34-10
oname:hdstd_otype:lst_usecol:trgw-0-9-1_time:3652.5,0.0,1.0,oname:hdstd_otype:lst_usecol:trgw-0-9-1,hdstd,lst,3652.5,trgw-0-9-1
oname:hdstd_otype:lst_usecol:trgw-0-9-1_time:3683.5,0.013134459999996295,1.0,oname:hdstd_otype:lst_usecol:trgw-0-9-1,hdstd,lst,3683.5,trgw-0-9-1
oname:hdstd_otype:lst_usecol:trgw-0-9-1_time:3712.5,0.11435877999999633,1.0,oname:hdstd_otype:lst_usecol:trgw-0-9-1,hdstd,lst,3712.5,trgw-0-9-1
oname:hdstd_otype:lst_usecol:trgw-0-9-1_time:3743.5,0.2784721499999989,1.0,oname:hdstd_otype:lst_usecol:trgw-0-9-1,hdstd,lst,3743.5,trgw-0-9-1
oname:hdstd_otype:lst_usecol:trgw-0-9-1_time:3773.5,0.43813751999999795,1.0,oname:hdstd_otype:lst_usecol:trgw-0-9-1,hdstd,lst,3773.5,trgw-0-9-1
oname:hdstd_otype:lst_usecol:trgw-0-9-1_time:3804.5,0.5455662299999986,1.0,oname:hdstd_otype:lst_usecol:trgw-0-9-1,hdstd,lst,3804.5,trgw-0-9-1
oname:hdstd_otype:lst_usecol:trgw-0-9-1_time:3834.5,0.5517778699999951,1.0,oname:hdstd_otype:lst_usecol:trgw-0-9-1,hdstd,lst,3834.5,trgw-0-9-1
oname:hdstd_otype:lst_usecol:trgw-0-9-1_time:3865.5,0.4391763599999976,1.0,oname:hdstd_otype:lst_usecol:trgw-0-9-1,hdstd,lst,3865.5,trgw-0-9-1
oname:hdstd_otype:lst_usecol:trgw-0-9-1_time:3896.5,0.22539411999999714,1.0,oname:hdstd_otype:lst_usecol:trgw-0-9-1,hdstd,lst,3896.5,trgw-0-9-1
oname:hdstd_otype:lst_usecol:trgw-0-9-1_time:3926.5,-0.037015150000001995,1.0,oname:hdstd_otype:lst_usecol:trgw-0-9-1,hdstd,lst,3926.5,trgw-0-9-1
oname:hdstd_otype:lst_usecol:trgw-0-9-1_time:3957.5,-0.30565530000000507,1.0,oname:hdstd_otype:lst_usecol:trgw-0-9-1,hdstd,lst,3957.5,trgw-0-9-1
oname:hdstd_otype:lst_usecol:trgw-0-9-1_time:3987.5,-0.5122366300000039,1.0,oname:hdstd_otype:lst_usecol:trgw-0-9-1,hdstd,lst,3987.5,trgw-0-9-1
oname:hdstd_otype:lst_usecol:trgw-0-9-1_time:4018.5,-0.6275207000000051,1.0,oname:hdstd_otype:lst_usecol:trgw-0-9-1,hdstd,lst,4018.5,trgw-0-9-1
oname:hdstd_otype:lst_usecol:trgw-0-9-1_time:4049.5,-0.6317875700000002,1.0,oname:hdstd_otype:lst_usecol:trgw-0-9-1,hdstd,lst,4049.5,trgw-0-9-1
oname:hdstd_otype:lst_usecol:trgw-0-9-1_time:4077.5,-0.5457992700000034,1.0,oname:hdstd_otype:lst_usecol:trgw-0-9-1,hdstd,lst,4077.5,trgw-0-9-1
oname:hdstd_otype:lst_usecol:trgw-0-9-1_time:4108.5,-0.38720783000000125,1.0,oname:hdstd_otype:lst_usecol:trgw-0-9-1,hdstd,lst,4108.5,trgw-0-9-1
oname:hdstd_otype:lst_usecol:trgw-0-9-1_time:4138.5,-0.22850986000000262,1.0,oname:hdstd_otype:lst_usecol:trgw-0-9-1,hdstd,lst,4138.5,trgw-0-9-1
oname:hdstd_otype:lst_usecol:trgw-0-9-1_time:4169.5,-0.11836495000000014,1.0,oname:hdstd_otype:lst_usecol:trgw-0-9-1,hdstd,lst,4169.5,trgw-0-9-1
oname:hdstd_otype:lst_usecol:trgw-0-9-1_time:4199.5,-0.10692667,1.0,oname:hdstd_otype:lst_usecol:trgw-0-9-1,hdstd,lst,4199.5,trgw-0-9-1
oname:hdstd_otype:lst_usecol:trgw-0-9-1_time:4230.5,-0.21205246000000244,1.0,oname:hdstd_otype:lst_usecol:trgw-0-9-1,hdstd,lst,4230.5,trgw-0-9-1
oname:hdstd_otype:lst_usecol:trgw-0-9-1_time:4261.5,-0.41685203000000115,1.0,oname:hdstd_otype:lst_usecol:trgw-0-9-1,hdstd,lst,4261.5,trgw-0-9-1
oname:hdstd_otype:lst_usecol:trgw-0-9-1_time:4291.5,-0.6695334100000068,1.0,oname:hdstd_otype:lst_usecol:trgw-0-9-1,hdstd,lst,4291.5,trgw-0-9-1
oname:hdstd_otype:lst_usecol:trgw-0-9-1_time:4322.5,-0.9274759500000016,1.0,oname:hdstd_otype:lst_usecol:trgw-0-9-1,hdstd,lst,4322.5,trgw-0-9-1
oname:hdstd_otype:lst_usecol:trgw-0-9-1_time:4352.5,-1.1165480800000012,1.0,oname:hdstd_otype:lst_usecol:trgw-0-9-1,hdstd,lst,4352.5,trgw-0-9-1
oname:hdstd_otype:lst_usecol:trgw-0-9-1_time:4383.5,-1.1591043600000006,1.0,oname:hdstd_otype:lst_usecol:trgw-0-9-1,hdstd,lst,4383.5,trgw-0-9-1
part_status,5.0,1.0,part,,,,
part_time,99358.42916,1.0,part,,,,
