X	Y	DTM_smooth	
1520495.6801779	5030766.5575295	101.57678222656	
1520546.1841695	5030779.1495889	102.35820770264	
1520596.688161	5030791.7416482	102.76500701904	
1520647.1921526	5030804.3337076	103.4917678833	
1520697.6961441	5030816.9257669	103.30597686768	
1520748.2001356	5030829.5178263	102.3715133667	
1520798.7041272	5030842.1098856	101.92921447754	
1520849.2081187	5030854.7019449	101.93360137939	
1520899.7121102	5030867.2940043	102.18620300293	
1520950.2161018	5030879.8860636	101.82323455811	
1521000.7200933	5030892.478123	102.10551452637	
1521051.2240848	5030905.0701823	101.93196868896	
1521101.7280764	5030917.6622417	101.78118896484	
1521152.2320679	5030930.254301	101.56755828857	
1521202.7360594	5030942.8463604	101.49922180176	
1521253.240051	5030955.4384197	101.89023590088	
1521303.7440425	5030968.0304791	101.0245513916	
1521354.248034	5030980.6225384	100.73223114014	
1521404.7520256	5030993.2145977	100.71816253662	
1521455.2560171	5031005.8066571	100.77339172363	
1521505.7600086	5031018.3987164	100.96221923828	
1521556.2640002	5031030.9907758	101.27237701416	
1521606.7679917	5031043.5828351	100.9670715332	
1521657.2719833	5031056.1748945	101.30709838867	
1517679.0977681	5030014.7122398	104.13689422607	
1517729.6017596	5030027.3042992	104.9457321167	
1517780.1057511	5030039.8963585	105.31343078613	
1517830.6097427	5030052.4884179	105.1649017334	
1517881.1137342	5030065.0804772	105.30065155029	
1517931.6177257	5030077.6725365	105.65592193604	
1517982.1217173	5030090.2645959	105.58177185059	
1518032.6257088	5030102.8566552	105.70344543457	
1518083.1297003	5030115.4487146	105.71382904053	
1518133.6336919	5030128.0407739	105.45244598389	
1518184.1376834	5030140.6328333	105.36269378662	
1518234.6416749	5030153.2248926	105.45365905762	
1518285.1456665	5030165.816952	105.03833770752	
1518335.649658	5030178.4090113	106.25800323486	
1518386.1536496	5030191.0010707	110.61406707764	
1518436.6576411	5030203.59313	112.59284210205	
1518487.1616326	5030216.1851893	110.28900146484	
1518537.6656242	5030228.7772487	109.00540161133	
1518588.1696157	5030241.369308	105.81523895264	
1518638.6736072	5030253.9613674	105.11992645264	
1518689.1775988	5030266.5534267	105.34394836426	
1518739.6815903	5030279.1454861	104.74856567383	
1518790.1855818	5030291.7375454	104.52377319336	
1518840.6895734	5030304.3296048	105.39427185059	
1518891.1935649	5030316.9216641	104.30634307861	
1518941.6975564	5030329.5137234	105.27157592773	
1518992.201548	5030342.1057828	104.21718597412	
1519042.7055395	5030354.6978421	103.74825286865	
1519093.209531	5030367.2899015	105.19674682617	
1519143.7135226	5030379.8819608	104.69463348389	
1519194.2175141	5030392.4740202	104.55696868896	
1519244.7215056	5030405.0660795	106.40478515625	
1519295.2254972	5030417.6581389	105.37436676025	
1519345.7294887	5030430.2501982	106.68790435791	
1519396.2334803	5030442.8422576	107.34478759766	
1519446.7374718	5030455.4343169	106.4108505249	
1519497.2414633	5030468.0263762	105.10551452637	
1519547.7454549	5030480.6184356	104.64761352539	
1519598.2494464	5030493.2104949	104.95365905762	
1519648.7534379	5030505.8025543	104.80612945557	
1519699.2574295	5030518.3946136	105.14685058594	
1519749.761421	5030530.986673	104.57061004639	
1519800.2654125	5030543.5787323	104.41862487793	
1519850.7694041	5030556.1707917	104.35778808594	
1519901.2733956	5030568.762851	104.53469085693	
1519951.7773871	5030581.3549103	104.39025878906	
1520002.2813787	5030593.9469697	104.34093475342	
1520052.7853702	5030606.539029	104.17059326172	
1520103.2893617	5030619.1310884	104.21807098389	
1520153.7933533	5030631.7231477	104.10657501221	
1520204.2973448	5030644.3152071	103.76348876953	
1520254.8013363	5030656.9072664	103.71516418457	
1520305.3053279	5030669.4993258	103.47545623779	
1520355.8093194	5030682.0913851	103.45248413086	
1520406.313311	5030694.6834445	103.40886688232	
1520456.8173025	5030707.2755038	103.71840667725	
1520507.321294	5030719.8675631	103.49873352051	
1520557.8252856	5030732.4596225	103.34289550781	
1520608.3292771	5030745.0516818	102.95020294189	
1520658.8332686	5030757.6437412	103.43241882324	
1520709.3372602	5030770.2358005	103.47769165039	
1520759.8412517	5030782.8278599	103.51955413818	
1520810.3452432	5030795.4199192	102.15049743652	
1520860.8492348	5030808.0119786	102.12559509277	
1520911.3532263	5030820.6040379	101.99230957031	
1520961.8572178	5030833.1960972	102.022315979	
1521012.3612094	5030845.7881566	101.73837280273	
1521062.8652009	5030858.3802159	101.61337280273	
1521113.3691924	5030870.9722753	101.89074707031	
1521163.873184	5030883.5643346	101.62435150146	
1521214.3771755	5030896.156394	101.65790557861	
1521264.881167	5030908.7484533	102.37065124512	
1521315.3851586	5030921.3405127	101.03742218018	
1521365.8891501	5030933.932572	100.68724822998	
1521416.3931417	5030946.5246314	100.66667938232	
1521466.8971332	5030959.1166907	100.69398498535	
1521517.4011247	5030971.70875	100.82793426514	
1521567.9051163	5030984.3008094	101.12528991699	
1521618.4091078	5030996.8928687	100.8253326416	
1521668.9130993	5031009.4849281	101.19191741943	
1517690.7388841	5029968.0222734	104.62321472168	
1517741.2428757	5029980.6143328	104.95447540283	
1517791.7468672	5029993.2063921	104.93464660645	
1517842.2508587	5030005.7984515	104.76113891602	
1517892.7548503	5030018.3905108	104.89464569092	
1517943.2588418	5030030.9825702	105.44998931885	
1517993.7628333	5030043.5746295	105.5453414917	
1518044.2668249	5030056.1666888	105.74643707275	
1518094.7708164	5030068.7587482	105.67991638184	
1518145.2748079	5030081.3508075	105.34386444092	
1518195.7787995	5030093.9428669	105.21815490723	
1518246.282791	5030106.5349262	105.5747833252	
1518296.7867826	5030119.1269856	106.24353790283	
1518347.2907741	5030131.7190449	107.4221572876	
1518397.7947656	5030144.3111043	110.95414733887	
1518448.2987572	5030156.9031636	113.64328765869	
1518498.8027487	5030169.495223	111.33469390869	
1518549.3067402	5030182.0872823	109.38898468018	
1518599.8107318	5030194.6793416	108.37299346924	
1518650.3147233	5030207.271401	105.98535919189	
1518700.8187148	5030219.8634603	104.88613891602	
1518751.3227064	5030232.4555197	104.65744018555	
1518801.8266979	5030245.047579	105.65198516846	
1518852.3306894	5030257.6396384	104.81156158447	
1518902.834681	5030270.2316977	103.83525085449	
1518953.3386725	5030282.8237571	104.57622528076	
1519003.842664	5030295.4158164	104.71494293213	
1519054.3466556	5030308.0078757	103.77041625977	
1519104.8506471	5030320.5999351	104.99464416504	
1519155.3546386	5030333.1919944	104.68727874756	
1519205.8586302	5030345.7840538	104.25598907471	
1519256.3626217	5030358.3761131	106.37469482422	
1519306.8666133	5030370.9681725	105.6104888916	
1519357.3706048	5030383.5602318	106.31899261475	
1519407.8745963	5030396.1522912	104.93044281006	
1519458.3785879	5030408.7443505	104.15590667725	
1519508.8825794	5030421.3364099	104.03630065918	
1519559.3865709	5030433.9284692	104.23239898682	
1519609.8905625	5030446.5205285	104.6893157959	
1519660.394554	5030459.1125879	104.54193115234	
1519710.8985455	5030471.7046472	104.78387451172	
1519761.4025371	5030484.2967066	105.19033813477	
1519811.9065286	5030496.8887659	104.96912384033	
1519862.4105201	5030509.4808253	104.98749542236	
1519912.9145117	5030522.0728846	104.71750640869	
1519963.4185032	5030534.664944	104.39084625244	
1520013.9224947	5030547.2570033	104.39631652832	
1520064.4264863	5030559.8490626	104.16146087646	
1520114.9304778	5030572.441122	103.80164337158	
1520165.4344693	5030585.0331813	103.75993347168	
1520215.9384609	5030597.6252407	103.96822357178	
1520266.4424524	5030610.2173	103.93854522705	
1520316.946444	5030622.8093594	103.70376586914	
1520367.4504355	5030635.4014187	103.41173553467	
1520417.954427	5030647.9934781	103.42840576172	
1520468.4584186	5030660.5855374	102.81167602539	
1520518.9624101	5030673.1775968	102.85720062256	
1520569.4664016	5030685.7696561	103.34364318848	
1520619.9703932	5030698.3617154	103.2978515625	
1520670.4743847	5030710.9537748	103.18809509277	
1520720.9783762	5030723.5458341	103.51264953613	
1520771.4823678	5030736.1378935	103.52145385742	
1520821.9863593	5030748.7299528	103.10717010498	
1520872.4903508	5030761.3220122	102.16468048096	
1520922.9943424	5030773.9140715	102.25555419922	
1520973.4983339	5030786.5061309	102.24002838135	
1521024.0023254	5030799.0981902	101.69146728516	
1521074.506317	5030811.6902495	100.89617156982	
1521125.0103085	5030824.2823089	101.11071014404	
1521175.5143	5030836.8743682	101.76768493652	
1521226.0182916	5030849.4664276	102.05071258545	
1521276.5222831	5030862.0584869	102.38396453857	
1521327.0262747	5030874.6505463	101.18672943115	
1521377.5302662	5030887.2426056	100.6477355957	
1521428.0342577	5030899.834665	100.59201049805	
1521478.5382493	5030912.4267243	100.59805297852	
1521529.0422408	5030925.0187837	100.69225311279	
1521579.5462323	5030937.610843	101.04223632812	
1521630.0502239	5030950.2029023	100.91582489014	
1521680.5542154	5030962.7949617	100.81114196777	
1517702.3800002	5029921.332307	104.56370544434	
1517752.8839917	5029933.9243664	104.70119476318	
1517803.3879833	5029946.5164257	104.73913574219	
1517853.8919748	5029959.1084851	104.69320678711	
1517904.3959663	5029971.7005444	104.72891235352	
1517954.8999579	5029984.2926038	105.18737030029	
1518005.4039494	5029996.8846631	105.58850097656	
1518055.907941	5030009.4767225	105.71845245361	
1518106.4119325	5030022.0687818	105.60617828369	
1518156.915924	5030034.6608411	105.21786499023	
1518207.4199156	5030047.2529005	104.95846557617	
1518257.9239071	5030059.8449598	105.09992218018	
1518308.4278986	5030072.4370192	106.64705657959	
1518358.9318902	5030085.0290785	109.38307952881	
1518409.4358817	5030097.6211379	112.24514007568	
1518459.9398732	5030110.2131972	113.9418258667	
1518510.4438648	5030122.8052566	112.10857391357	
1518560.9478563	5030135.3973159	109.90761566162	
1518611.4518478	5030147.9893753	108.38877868652	
1518661.9558394	5030160.5814346	106.7684173584	
1518712.4598309	5030173.1734939	105.38137817383	
1518762.9638224	5030185.7655533	105.01877593994	
1518813.467814	5030198.3576126	105.20302581787	
1518863.9718055	5030210.949672	103.99230957031	
1518914.475797	5030223.5417313	103.91674804688	
1518964.9797886	5030236.1337907	103.97487640381	
1519015.4837801	5030248.72585	104.9093170166	
1519065.9877717	5030261.3179094	104.31233215332	
1519116.4917632	5030273.9099687	104.53104400635	
1519166.9957547	5030286.502028	104.87626647949	
1519217.4997463	5030299.0940874	104.22604370117	
1519268.0037378	5030311.6861467	105.28413391113	
1519318.5077293	5030324.2782061	106.56104278564	
1519369.0117209	5030336.8702654	107.0002822876	
1519419.5157124	5030349.4623248	105.37645721436	
1519470.0197039	5030362.0543841	104.00521850586	
1519520.5236955	5030374.6464435	103.98139190674	
1519571.027687	5030387.2385028	103.94795227051	
1519621.5316785	5030399.8305622	104.34090423584	
1519672.0356701	5030412.4226215	104.12203216553	
1519722.5396616	5030425.0146808	104.3971786499	
1519773.0436531	5030437.6067402	105.03643798828	
1519823.5476447	5030450.1987995	105.11023712158	
1519874.0516362	5030462.7908589	105.0658416748	
1519924.5556277	5030475.3829182	104.64226531982	
1519975.0596193	5030487.9749776	104.26633453369	
1520025.5636108	5030500.5670369	103.79955291748	
1520076.0676024	5030513.1590963	103.67852020264	
1520126.5715939	5030525.7511556	103.72694396973	
1520177.0755854	5030538.3432149	103.65483093262	
1520227.579577	5030550.9352743	103.74208831787	
1520278.0835685	5030563.5273336	103.95363616943	
1520328.58756	5030576.119393	103.73852539062	
1520379.0915516	5030588.7114523	102.99034118652	
1520429.5955431	5030601.3035117	103.41940307617	
1520480.0995346	5030613.895571	103.07447814941	
1520530.6035262	5030626.4876304	102.9769821167	
1520581.1075177	5030639.0796897	103.23480224609	
1520631.6115092	5030651.6717491	103.42374420166	
1520682.1155008	5030664.2638084	103.1390914917	
1520732.6194923	5030676.8558677	103.34915924072	
1520783.1234838	5030689.4479271	103.60353851318	
1520833.6274754	5030702.0399864	103.3928527832	
1520884.1314669	5030714.6320458	102.94728851318	
1520934.6354584	5030727.2241051	102.31869506836	
1520985.13945	5030739.8161645	102.01090240479	
1521035.6434415	5030752.4082238	102.03237915039	
1521086.1474331	5030765.0002832	101.11702728271	
1521136.6514246	5030777.5923425	100.96179199219	
1521187.1554161	5030790.1844019	101.7453994751	
1521237.6594077	5030802.7764612	101.91805267334	
1521288.1633992	5030815.3685205	102.04457855225	
1521338.6673907	5030827.9605799	101.14837646484	
1521389.1713823	5030840.5526392	100.54804229736	
1521439.6753738	5030853.1446986	100.48300170898	
1521490.1793653	5030865.7367579	100.47574615479	
1521540.6833569	5030878.3288173	100.55207061768	
1521591.1873484	5030890.9208766	100.82250213623	
1521641.6913399	5030903.512936	100.82915496826	
1521692.1953315	5030916.1049953	100.75010681152	
1517714.0211163	5029874.6423407	104.33682250977	
1517764.5251078	5029887.2344	104.45217895508	
1517815.0290993	5029899.8264593	104.77732086182	
1517865.5330909	5029912.4185187	104.68891906738	
1517916.0370824	5029925.010578	104.66360473633	
1517966.541074	5029937.6026374	104.95960235596	
1518017.0450655	5029950.1946967	105.61714172363	
1518067.549057	5029962.7867561	105.64176177979	
1518118.0530486	5029975.3788154	105.51467132568	
1518168.5570401	5029987.9708748	105.16983032227	
1518219.0610316	5030000.5629341	104.95188140869	
1518269.5650232	5030013.1549934	104.83515167236	
1518320.0690147	5030025.7470528	106.06089019775	
1518370.5730062	5030038.3391121	108.91763305664	
1518421.0769978	5030050.9311715	111.94715881348	
1518471.5809893	5030063.5232308	113.05430603027	
1518522.0849808	5030076.1152902	111.77890777588	
1518572.5889724	5030088.7073495	109.7971496582	
1518623.0929639	5030101.2994089	107.58599090576	
1518673.5969554	5030113.8914682	106.88951873779	
1518724.100947	5030126.4835276	105.64430999756	
1518774.6049385	5030139.0755869	105.23763275146	
1518825.10893	5030151.6676462	104.4825668335	
1518875.6129216	5030164.2597056	103.88725280762	
1518926.1169131	5030176.8517649	104.12844085693	
1518976.6209047	5030189.4438243	103.86376190186	
1519027.1248962	5030202.0358836	104.68778991699	
1519077.6288877	5030214.627943	103.78985595703	
1519128.1328793	5030227.2200023	104.01969146729	
1519178.6368708	5030239.8120617	104.79795074463	
1519229.1408623	5030252.404121	105.08983612061	
1519279.6448539	5030264.9961803	104.64084625244	
1519330.1488454	5030277.5882397	106.6590423584	
1519380.6528369	5030290.180299	105.78210449219	
1519431.1568285	5030302.7723584	106.10023498535	
1519481.66082	5030315.3644177	104.09788513184	
1519532.1648115	5030327.9564771	103.85665893555	
1519582.6688031	5030340.5485364	103.98159790039	
1519633.1727946	5030353.1405958	104.49063873291	
1519683.6767861	5030365.7326551	104.14246368408	
1519734.1807777	5030378.3247145	104.1675491333	
1519784.6847692	5030390.9167738	104.97148132324	
1519835.1887607	5030403.5088331	104.87325286865	
1519885.6927523	5030416.1008925	104.34368896484	
1519936.1967438	5030428.6929518	103.67232513428	
1519986.7007354	5030441.2850112	103.68732452393	
1520037.2047269	5030453.8770705	103.70791625977	
1520087.7087184	5030466.4691299	103.70035552979	
1520138.21271	5030479.0611892	103.70931243896	
1520188.7167015	5030491.6532486	103.66426086426	
1520239.220693	5030504.2453079	103.72412109375	
1520289.7246846	5030516.8373673	103.87957000732	
1520340.2286761	5030529.4294266	103.48137664795	
1520390.7326676	5030542.0214859	102.34920501709	
1520441.2366592	5030554.6135453	102.80883789062	
1520491.7406507	5030567.2056046	103.63694000244	
1520542.2446422	5030579.797664	103.02403259277	
1520592.7486338	5030592.3897233	102.96745300293	
1520643.2526253	5030604.9817827	103.02444458008	
1520693.7566168	5030617.573842	102.75128936768	
1520744.2606084	5030630.1659014	102.95018768311	
1520794.7645999	5030642.7579607	103.17108154297	
1520845.2685914	5030655.35002	103.01835632324	
1520895.772583	5030667.9420794	102.94719696045	
1520946.2765745	5030680.5341387	102.38568878174	
1520996.7805661	5030693.1261981	101.98490142822	
1521047.2845576	5030705.7182574	101.86282348633	
1521097.7885491	5030718.3103168	101.7297668457	
1521148.2925407	5030730.9023761	100.82982635498	
1521198.7965322	5030743.4944355	101.49459075928	
1521249.3005237	5030756.0864948	101.80807495117	
1521299.8045153	5030768.6785542	101.86566925049	
1521350.3085068	5030781.2706135	101.09120941162	
1521400.8124983	5030793.8626728	100.44911193848	
1521451.3164899	5030806.4547322	100.39971160889	
1521501.8204814	5030819.0467915	100.35322570801	
1521552.3244729	5030831.6388509	100.40657806396	
1521602.8284645	5030844.2309102	100.52083587646	
1521653.332456	5030856.8229696	100.7494430542	
1521703.8364475	5030869.4150289	100.50024414062	
1517725.6622324	5029827.9523743	104.13234710693	
1517776.1662239	5029840.5444336	104.365234375	
1517826.6702154	5029853.136493	104.65037536621	
1517877.174207	5029865.7285523	104.63066101074	
1517927.6781985	5029878.3206116	104.58560180664	
1517978.18219	5029890.912671	104.86811828613	
1518028.6861816	5029903.5047303	105.33234405518	
1518079.1901731	5029916.0967897	105.49800109863	
1518129.6941646	5029928.688849	105.42599487305	
1518180.1981562	5029941.2809084	105.09820556641	
1518230.7021477	5029953.8729677	104.81157684326	
1518281.2061392	5029966.4650271	104.67601776123	
1518331.7101308	5029979.0570864	105.19404602051	
1518382.2141223	5029991.6491457	107.47235107422	
1518432.7181138	5030004.2412051	110.24681854248	
1518483.2221054	5030016.8332644	111.95448303223	
1518533.7260969	5030029.4253238	110.93804931641	
1518584.2300884	5030042.0173831	108.27898406982	
1518634.73408	5030054.6094425	107.82334899902	
1518685.2380715	5030067.2015018	106.61664581299	
1518735.7420631	5030079.7935612	105.1806640625	
1518786.2460546	5030092.3856205	105.28939056396	
1518836.7500461	5030104.9776799	104.23941040039	
1518887.2540377	5030117.5697392	103.98596191406	
1518937.7580292	5030130.1617985	103.98231506348	
1518988.2620207	5030142.7538579	103.85822296143	
1519038.7660123	5030155.3459172	104.25785827637	
1519089.2700038	5030167.9379766	103.82808685303	
1519139.7739953	5030180.5300359	103.57053375244	
1519190.2779869	5030193.1220953	104.29386901855	
1519240.7819784	5030205.7141546	104.79947662354	
1519291.2859699	5030218.306214	104.98651123047	
1519341.7899615	5030230.8982733	105.037940979	
1519392.293953	5030243.4903327	105.64185333252	
1519442.7979445	5030256.082392	105.95657348633	
1519493.3019361	5030268.6744513	104.14850616455	
1519543.8059276	5030281.2665107	103.69007873535	
1519594.3099191	5030293.85857	103.72785949707	
1519644.8139107	5030306.4506294	104.19090270996	
1519695.3179022	5030319.0426887	104.02600097656	
1519745.8218938	5030331.6347481	104.09219360352	
1519796.3258853	5030344.2268074	104.17359161377	
1519846.8298768	5030356.8188668	104.00333404541	
1519897.3338684	5030369.4109261	103.57334899902	
1519947.8378599	5030382.0029854	103.72971343994	
1519998.3418514	5030394.5950448	103.70848846436	
1520048.845843	5030407.1871041	103.66617584229	
1520099.3498345	5030419.7791635	103.71166992188	
1520149.853826	5030432.3712228	103.61990356445	
1520200.3578176	5030444.9632822	103.73943328857	
1520250.8618091	5030457.5553415	103.78326416016	
1520301.3658006	5030470.1474009	103.70407867432	
1520351.8697922	5030482.7394602	103.0219039917	
1520402.3737837	5030495.3315196	101.75804901123	
1520452.8777752	5030507.9235789	101.9584274292	
1520503.3817668	5030520.5156382	103.55990600586	
1520553.8857583	5030533.1076976	103.3490447998	
1520604.3897498	5030545.6997569	103.06293487549	
1520654.8937414	5030558.2918163	103.09854888916	
1520705.3977329	5030570.8838756	103.12471008301	
1520755.9017245	5030583.475935	103.39891052246	
1520806.405716	5030596.0679943	102.97020721436	
1520856.9097075	5030608.6600537	102.81385040283	
1520907.4136991	5030621.252113	102.7087097168	
1520957.9176906	5030633.8441723	102.10052490234	
1521008.4216821	5030646.4362317	102.13529205322	
1521058.9256737	5030659.028291	101.95986175537	
1521109.4296652	5030671.6203504	101.91313934326	
1521159.9336567	5030684.2124097	101.1803817749	
1521210.4376483	5030696.8044691	101.47895050049	
1521260.9416398	5030709.3965284	101.89144897461	
1521311.4456313	5030721.9885878	101.96339416504	
1521361.9496229	5030734.5806471	101.19918060303	
1521412.4536144	5030747.1727065	100.45215606689	
1521462.9576059	5030759.7647658	100.39904022217	
1521513.4615975	5030772.3568251	100.21662139893	
1521563.965589	5030784.9488845	100.28953552246	
1521614.4695805	5030797.5409438	100.46760559082	
1521664.9735721	5030810.1330032	100.67698669434	
1521715.4775636	5030822.7250625	100.55079650879	
1517737.3033484	5029781.2624079	104.02852630615	
1517787.80734	5029793.8544672	104.219871521	
1517838.3113315	5029806.4465266	104.57112121582	
1517888.815323	5029819.0385859	104.52243804932	
1517939.3193146	5029831.6306453	104.54180908203	
1517989.8233061	5029844.2227046	104.82929229736	
1518040.3272976	5029856.8147639	104.84600067139	
1518090.8312892	5029869.4068233	105.36842346191	
1518141.3352807	5029881.9988826	105.16193389893	
1518191.8392722	5029894.590942	104.95635223389	
1518242.3432638	5029907.1830013	104.77958679199	
1518292.8472553	5029919.7750607	104.66129302979	
1518343.3512468	5029932.36712	104.61758422852	
1518393.8552384	5029944.9591794	106.25904846191	
1518444.3592299	5029957.5512387	108.62059783936	
1518494.8632214	5029970.1432981	110.07849884033	
1518545.367213	5029982.7353574	108.68123626709	
1518595.8712045	5029995.3274167	107.94334411621	
1518646.3751961	5030007.9194761	107.77723693848	
1518696.8791876	5030020.5115354	106.68925476074	
1518747.3831791	5030033.1035948	105.42401123047	
1518797.8871707	5030045.6956541	105.00595092773	
1518848.3911622	5030058.2877135	104.00493621826	
1518898.8951537	5030070.8797728	103.98086547852	
1518949.3991453	5030083.4718322	103.81272888184	
1518999.9031368	5030096.0638915	103.65200042725	
1519050.4071283	5030108.6559508	104.1731338501	
1519100.9111199	5030121.2480102	103.5910949707	
1519151.4151114	5030133.8400695	103.32783508301	
1519201.9191029	5030146.4321289	103.76206970215	
1519252.4230945	5030159.0241882	104.31200408936	
1519302.927086	5030171.6162476	104.27278137207	
1519353.4310775	5030184.2083069	103.5295791626	
1519403.9350691	5030196.8003663	106.05244445801	
1519454.4390606	5030209.3924256	105.62101745605	
1519504.9430521	5030221.984485	104.263671875	
1519555.4470437	5030234.5765443	103.65866851807	
1519605.9510352	5030247.1686036	103.66018676758	
1519656.4550268	5030259.760663	103.84359741211	
1519706.9590183	5030272.3527223	103.83856964111	
1519757.4630098	5030284.9447817	103.61343383789	
1519807.9670014	5030297.536841	103.51432800293	
1519858.4709929	5030310.1289004	103.56705474854	
1519908.9749844	5030322.7209597	103.68640136719	
1519959.478976	5030335.3130191	103.84324645996	
1520009.9829675	5030347.9050784	103.52612304688	
1520060.486959	5030360.4971377	103.57624053955	
1520110.9909506	5030373.0891971	103.64979553223	
1520161.4949421	5030385.6812564	103.56049346924	
1520211.9989336	5030398.2733158	103.7614364624	
1520262.5029252	5030410.8653751	103.77601623535	
1520313.0069167	5030423.4574345	103.71626281738	
1520363.5109082	5030436.0494938	103.09999084473	
1520414.0148998	5030448.6415532	101.24112701416	
1520464.5188913	5030461.2336125	100.00473022461	
1520515.0228828	5030473.8256719	102.75268554688	
1520565.5268744	5030486.4177312	103.48135375977	
1520616.0308659	5030499.0097905	103.13092803955	
1520666.5348575	5030511.6018499	103.23337554932	
1520717.038849	5030524.1939092	103.20014953613	
1520767.5428405	5030536.7859686	103.22776031494	
1520818.0468321	5030549.3780279	103.05918884277	
1520868.5508236	5030561.9700873	102.51884460449	
1520919.0548151	5030574.5621466	102.49024200439	
1520969.5588067	5030587.154206	101.90142822266	
1521020.0627982	5030599.7462653	102.017578125	
1521070.5667897	5030612.3383246	102.07265472412	
1521121.0707813	5030624.930384	101.74732971191	
1521171.5747728	5030637.5224433	101.75071716309	
1521222.0787643	5030650.1145027	101.51985168457	
1521272.5827559	5030662.706562	101.65419769287	
1521323.0867474	5030675.2986214	101.71063232422	
1521373.5907389	5030687.8906807	101.1701965332	
1521424.0947305	5030700.4827401	100.42295837402	
1521474.598722	5030713.0747994	100.39431762695	
1521525.1027136	5030725.6668588	100.25201416016	
1521575.6067051	5030738.2589181	100.4797668457	
1521626.1106966	5030750.8509774	100.44200897217	
1521676.6146882	5030763.4430368	100.32566070557	
1521727.1186797	5030776.0350961	100.19901275635	
1517748.9444645	5029734.5724415	103.89801025391	
1517799.448456	5029747.1645008	104.27633666992	
1517849.9524476	5029759.7565602	104.30968475342	
1517900.4564391	5029772.3486195	104.26858520508	
1517950.9604306	5029784.9406789	104.44050598145	
1518001.4644222	5029797.5327382	104.77306365967	
1518051.9684137	5029810.1247976	104.75623321533	
1518102.4724052	5029822.7168569	105.12400817871	
1518152.9763968	5029835.3089162	105.08730316162	
1518203.4803883	5029847.9009756	105.01842498779	
1518253.9843798	5029860.4930349	104.82095336914	
1518304.4883714	5029873.0850943	104.63362884521	
1518354.9923629	5029885.6771536	104.43871307373	
1518405.4963545	5029898.269213	105.05764770508	
1518456.000346	5029910.8612723	106.95064544678	
1518506.5043375	5029923.4533317	107.88273620605	
1518557.0083291	5029936.045391	107.11476898193	
1518607.5123206	5029948.6374504	108.40441894531	
1518658.0163121	5029961.2295097	109.21363067627	
1518708.5203037	5029973.821569	106.40975952148	
1518759.0242952	5029986.4136284	105.49850463867	
1518809.5282867	5029999.0056877	104.55617523193	
1518860.0322783	5030011.5977471	104.04278564453	
1518910.5362698	5030024.1898064	104.03904724121	
1518961.0402613	5030036.7818658	103.80907440186	
1519011.5442529	5030049.3739251	103.62810516357	
1519062.0482444	5030061.9659845	103.90528869629	
1519112.5522359	5030074.5580438	104.58837890625	
1519163.0562275	5030087.1501031	103.7869720459	
1519213.560219	5030099.7421625	105.83372497559	
1519264.0642105	5030112.3342218	104.65340423584	
1519314.5682021	5030124.9262812	104.60647583008	
1519365.0721936	5030137.5183405	103.90222930908	
1519415.5761852	5030150.1103999	104.62803649902	
1519466.0801767	5030162.7024592	106.00012207031	
1519516.5841682	5030175.2945186	105.34950256348	
1519567.0881598	5030187.8865779	104.32535552979	
1519617.5921513	5030200.4786373	103.78819274902	
1519668.0961428	5030213.0706966	103.89395141602	
1519718.6001344	5030225.6627559	103.63820648193	
1519769.1041259	5030238.2548153	103.68707275391	
1519819.6081174	5030250.8468746	103.52346038818	
1519870.112109	5030263.438934	103.40692901611	
1519920.6161005	5030276.0309933	103.58158874512	
1519971.120092	5030288.6230527	103.76303100586	
1520021.6240836	5030301.215112	103.70753479004	
1520072.1280751	5030313.8071714	103.53187561035	
1520122.6320666	5030326.3992307	103.53939056396	
1520173.1360582	5030338.99129	103.56066131592	
1520223.6400497	5030351.5833494	103.58477020264	
1520274.1440412	5030364.1754087	103.79174804688	
1520324.6480328	5030376.7674681	103.6936416626	
1520375.1520243	5030389.3595274	103.6116104126	
1520425.6560159	5030401.9515868	99.054504394531	
1520476.1600074	5030414.5436461	96.968307495117	
1520526.6639989	5030427.1357055	101.77781677246	
1520577.1679905	5030439.7277648	103.99560546875	
1520627.671982	5030452.3198242	103.87050628662	
1520678.1759735	5030464.9118835	102.66091156006	
1520728.6799651	5030477.5039428	102.85671234131	
1520779.1839566	5030490.0960022	103.12184906006	
1520829.6879481	5030502.6880615	103.03211212158	
1520880.1919397	5030515.2801209	102.66287231445	
1520930.6959312	5030527.8721802	102.61951446533	
1520981.1999227	5030540.4642396	102.1304473877	
1521031.7039143	5030553.0562989	102.04145050049	
1521082.2079058	5030565.6483583	101.75533294678	
1521132.7118973	5030578.2404176	101.28343963623	
1521183.2158889	5030590.8324769	101.67440795898	
1521233.7198804	5030603.4245363	101.43140411377	
1521284.2238719	5030616.0165956	101.7068862915	
1521334.7278635	5030628.608655	101.76850128174	
1521385.231855	5030641.2007143	101.01819610596	
1521435.7358466	5030653.7927737	100.20546722412	
1521486.2398381	5030666.384833	100.20501708984	
1521536.7438296	5030678.9768924	100.19120788574	
1521587.2478212	5030691.5689517	100.37284851074	
1521637.7518127	5030704.1610111	100.36618041992	
1521688.2558042	5030716.7530704	100.32334136963	
1521738.7597958	5030729.3451297	100.03717041016	
1517760.5855806	5029687.8824751	103.79538726807	
1517811.0895721	5029700.4745344	104.09268951416	
1517861.5935636	5029713.0665938	104.27230072021	
