,time,CUNIT1,CUNIT2,CUNIT3,AQUITARD6,AQUITARD7,AQUITARD8,NODELAY4,NODELAY5,NODELAY9,NODELAY10,DELAY11,DELAY12,DELAY13,ES14,TC02,SKC02,TC03,SKC03,TC04,SKC04,TC05,SKC05,TC07,SKC07,TC08,SKC08,TC09,SKC09,TC10,SKC10,TC12,SKC12,TC14,SKC14
5872,34839.5,0.04910438021,0.09382959791,0.1314623125,0.2026126014,0.226934728,0.21197265,0.01464184384,0.003254748528,0.03924879907,0.004655807827,0.1031886446,0.09755955489,0.1472555785,378.0271102,0.04910438021,0.0,0.09382959791,0.0,0.1314623125,0.0,0.1192001107,0.0013696222,0.009352606327,0.006097857799,0.2026126014,0.0,0.226934728,0.0,0.21197265,0.0,0.1808265707,0.04401821674,0.1642510303,0.01233964399
5873,34840.5,0.0491067704,0.09383445269,0.1314662499,0.202619141,0.2269480777,0.2119795324,0.01464157541,0.003254693212,0.03924867343,0.004655815771,0.103188237,0.09755949316,0.1472556828,378.028713,0.0491067704,0.0,0.09383445269,0.0,0.1314662499,0.0,0.1191989658,0.001369153335,0.009350615011,0.006095921799,0.202619141,0.0,0.2269480777,0.0,0.2119795324,0.0,0.1808238333,0.04401566676,0.1642515302,0.01234003162
5874,34841.5,0.04910916085,0.09383930736,0.1314701768,0.2026256628,0.226961427,0.2119864003,0.01464145283,0.003254662968,0.03924855061,0.004655825981,0.1031879332,0.09755942309,0.1472557806,378.030773,0.04910916085,0.0,0.09383930736,0.0,0.1314701768,0.0,0.1191983252,0.001368939231,0.009349526238,0.00609486327,0.2026256628,0.0,0.226961427,0.0,0.2119864003,0.0,0.1808211479,0.04401317422,0.1642521363,0.01234052973
5875,34842.5,0.04911155156,0.09384416193,0.1314741248,0.2026322115,0.2269747761,0.2119933015,0.01464174198,0.003254716696,0.03924853697,0.00465584479,0.1031881042,0.09755938545,0.1472559145,378.034568,0.04911155156,0.0,0.09384416193,0.0,0.1314741248,0.0,0.1191992905,0.001369444285,0.009351460418,0.006096743721,0.2026322115,0.0,0.2269747761,0.0,0.2119933015,0.0,0.1808208199,0.04401289745,0.1642532067,0.01234144732
5876,34843.5,0.04911394231,0.0938490164,0.131478078,0.2026387703,0.2269881248,0.2120002092,0.01464182291,0.003254738613,0.03924855743,0.00465586573,0.1031882371,0.0975593719,0.1472560717,378.0387931,0.04911394231,0.0,0.0938490164,0.0,0.131478078,0.0,0.1191996457,0.001369585643,0.009352249401,0.006097510788,0.2026387703,0.0,0.2269881248,0.0,0.2120002092,0.0,0.1808212419,0.0440133126,0.1642544063,0.01234246891
5877,34844.5,0.04911633313,0.09385387075,0.1314819681,0.2026452438,0.2270014731,0.2120070198,0.01464101447,0.00325458157,0.03924835324,0.004655855935,0.1031874255,0.09755929329,0.1472560927,378.0368167,0.04911633313,0.0,0.09385387075,0.0,0.1314819681,0.0,0.1191966136,0.001368173581,0.009346596011,0.006092014441,0.2026452438,0.0,0.2270014731,0.0,0.2120070198,0.0,0.180816815,0.04400916846,0.1642539396,0.012341991
5878,34845.5,0.049118724,0.09385872499,0.1314857934,0.202651619,0.2270148211,0.212013735,0.0146401825,0.003254400049,0.03924796194,0.004655828388,0.103186231,0.09755912598,0.1472559784,378.0312586,0.049118724,0.0,0.09385872499,0.0,0.1314857934,0.0,0.119193134,0.001366720441,0.009340061418,0.006085661369,0.202651619,0.0,0.2270148211,0.0,0.212013735,0.0,0.180808315,0.04400122704,0.1642524539,0.01234064712
5879,34846.5,0.04912111492,0.09386357912,0.1314896023,0.2026579609,0.2270281687,0.2120204296,0.01463998282,0.003254340283,0.03924761344,0.004655827001,0.1031855237,0.09755893357,0.147255931,378.0309789,0.04912111492,0.0,0.09386357912,0.0,0.1314896023,0.0,0.1191918782,0.001366371671,0.009337909901,0.006083569618,0.2026579609,0.0,0.2270281687,0.0,0.2120204296,0.0,0.1808007011,0.04399415412,0.1642523374,0.01234057941
5880,34847.5,0.0491235059,0.09386843312,0.1314933909,0.2026642712,0.227041516,0.2120270945,0.01463973153,0.003254283809,0.03924728839,0.004655843173,0.1031849197,0.09755873292,0.1472559851,378.0342417,0.0491235059,0.0,0.09386843312,0.0,0.1314933909,0.0,0.119190584,0.001365932757,0.009335876892,0.006081593083,0.2026642712,0.0,0.227041516,0.0,0.2120270945,0.0,0.1807935785,0.04398755719,0.1642531967,0.01234136839
5881,34848.5,0.04912589693,0.093873287,0.1314971556,0.2026705451,0.2270548628,0.2120337243,0.01463943237,0.003254218625,0.03924694485,0.004655848253,0.1031843217,0.09755851971,0.1472560268,378.0352667,0.04912589693,0.0,0.093873287,0.0,0.1314971556,0.0,0.1191891643,0.001365410231,0.009333530341,0.006079311715,0.2026705451,0.0,0.2270548628,0.0,0.2120337243,0.0,0.1807860495,0.0439805849,0.1642534913,0.01234161627
5882,34849.5,0.04912828809,0.09387814075,0.1315009071,0.2026767971,0.2270682093,0.2120403356,0.01463927358,0.003254180168,0.03924660166,0.004655834874,0.1031838848,0.09755830032,0.1472559808,378.0325673,0.04912828809,0.0,0.09387814075,0.0,0.1315009071,0.0,0.1191882912,0.001365132872,0.009332145919,0.00607796575,0.2026767971,0.0,0.2270682093,0.0,0.2120403356,0.0,0.180778522,0.04397361997,0.1642527792,0.01234096354
5883,34850.5,0.04913067936,0.09388299437,0.1315046298,0.2026830072,0.2270815553,0.2120469039,0.01463891165,0.003254104481,0.03924621589,0.004655817816,0.1031832936,0.09755806284,0.1472558843,378.0291256,0.04913067936,0.0,0.09388299437,0.0,0.1315046298,0.0,0.119186706,0.001364500715,0.00932942127,0.006075316789,0.2026830072,0.0,0.2270815553,0.0,0.2120469039,0.0,0.1807700693,0.04396579056,0.1642518334,0.01234013131
5884,34851.5,0.04913307049,0.09388784786,0.1315082865,0.2026891223,0.227094901,0.2120533729,0.01463806346,0.00325392872,0.03924568243,0.00465580008,0.1031821304,0.09755776696,0.1472557611,378.0255471,0.04913307049,0.0,0.09388784786,0.0,0.1315082865,0.0,0.1191832131,0.001363019242,0.009323094015,0.006069165295,0.2026891223,0.0,0.227094901,0.0,0.2120533729,0.0,0.1807584134,0.04395496404,0.1642508272,0.01233926602
5885,34852.5,0.04913546148,0.0938927012,0.1315118789,0.2026951386,0.2271082462,0.2120597476,0.01463723638,0.003253746006,0.03924503161,0.004655778557,0.1031807658,0.09755740592,0.1472556064,378.0212044,0.04913546148,0.0,0.0938927012,0.0,0.1315118789,0.0,0.1191795768,0.001361574621,0.009316516505,0.006062770499,0.2026951386,0.0,0.2271082462,0.0,0.2120597476,0.0,0.1807441931,0.04394175556,0.164249601,0.01233821599
5886,34853.5,0.04913785252,0.0938975544,0.1315154225,0.2027010773,0.227121591,0.2120660522,0.01463661383,0.003253602713,0.03924436651,0.004655780881,0.1031795151,0.09755700961,0.1472555515,378.0216733,0.04913785252,0.0,0.0938975544,0.0,0.1315154225,0.0,0.1191766161,0.001360487244,0.009311358096,0.006057755383,0.2027010773,0.0,0.227121591,0.0,0.2120660522,0.0,0.1807296333,0.04392825722,0.1642496618,0.01233832947
5887,34854.5,0.04914024362,0.09390240744,0.131518898,0.2027069139,0.2271349353,0.2120722559,0.0146357372,0.003253413665,0.03924362635,0.004655794518,0.1031780201,0.09755656859,0.1472555867,378.0244248,0.04914024362,0.0,0.09390240744,0.0,0.131518898,0.0,0.1191727134,0.001358956096,0.009304552529,0.006051138864,0.2027069139,0.0,0.2271349353,0.0,0.2120722559,0.0,0.1807134305,0.04391323556,0.164250376,0.01233899478
5888,34855.5,0.04914263477,0.09390726031,0.1315223053,0.2027126458,0.227148279,0.2120783598,0.0146348597,0.003253219562,0.0392427972,0.004655792638,0.1031764333,0.09755607572,0.1472555868,378.0240455,0.04914263477,0.0,0.09390726031,0.0,0.1315223053,0.0,0.1191687164,0.001357423417,0.009297565031,0.006044345469,0.2027126458,0.0,0.227148279,0.0,0.2120783598,0.0,0.1806952805,0.04389640762,0.1642502825,0.01233890301
5889,34856.5,0.04914502598,0.09391211301,0.1315256879,0.2027183323,0.2271616223,0.2120844308,0.01463454854,0.003253136649,0.03924200571,0.004655766411,0.1031754072,0.0975555711,0.1472554626,378.0187538,0.04914502598,0.0,0.09391211301,0.0,0.1315256879,0.0,0.1191668357,0.001356879932,0.009294580225,0.006041443576,0.2027183323,0.0,0.2271616223,0.0,0.2120844308,0.0,0.1806779211,0.04388034426,0.1642488525,0.01233762351
5890,34857.5,0.04914741704,0.09391696555,0.131529059,0.202723998,0.2271749651,0.2120904862,0.01463441001,0.003253100082,0.03924126097,0.004655713992,0.1031747736,0.09755507379,0.1472551652,378.0081774,0.04914741704,0.0,0.09391696555,0.0,0.131529059,0.0,0.1191658216,0.001356637972,0.00929326387,0.006040163788,0.202723998,0.0,0.2271749651,0.0,0.2120904862,0.0,0.1806615645,0.04386522971,0.1642459456,0.01233506633
5891,34858.5,0.04914980795,0.09392181791,0.1315323747,0.2027295855,0.2271883074,0.2120964577,0.01463369843,0.00325295572,0.03924045018,0.004655673734,0.103173701,0.09755455535,0.1472548537,378.0000548,0.04914980795,0.0,0.09392181791,0.0,0.1315323747,0.0,0.1191627945,0.001355395102,0.009288066964,0.006035111244,0.2027295855,0.0,0.2271883074,0.0,0.2120964577,0.0,0.1806437802,0.04384877462,0.1642436299,0.01233310241
5892,34859.5,0.04915219893,0.09392667008,0.1315356422,0.2027350984,0.2272016491,0.2121023589,0.01463307982,0.003252817882,0.03923963016,0.004655652196,0.1031725843,0.09755402515,0.1472546165,377.995709,0.04915219893,0.0,0.09392667008,0.0,0.1315356422,0.0,0.1191599787,0.001354314613,0.009283104922,0.00603028704,0.2027350984,0.0,0.2272016491,0.0,0.2121023589,0.0,0.1806257874,0.0438321321,0.1642423204,0.01233205166
5893,34860.5,0.04915458995,0.09393152208,0.1315388947,0.2027405827,0.2272149903,0.2121082409,0.01463289695,0.003252766481,0.03923886751,0.004655611636,0.1031719017,0.09755350846,0.1472543145,377.9875255,0.04915458995,0.0,0.09393152208,0.0,0.1315388947,0.0,0.1191587938,0.001353995194,0.00928125454,0.006028488059,0.2027405827,0.0,0.2272149903,0.0,0.2121082409,0.0,0.1806090299,0.04381665396,0.1642399991,0.01233007302
5894,34861.5,0.0491569811,0.09393637389,0.1315421072,0.2027460088,0.2272283309,0.2121140626,0.01463238418,0.003252659494,0.0392380566,0.004655552584,0.1031710259,0.09755297987,0.1472539024,377.9756107,0.0491569811,0.0,0.09393637389,0.0,0.1315421072,0.0,0.1191565096,0.001353099572,0.009277403114,0.00602474362,0.2027460088,0.0,0.2272283309,0.0,0.2121140626,0.0,0.1805912329,0.04380019644,0.1642366472,0.01232719223
5895,34862.5,0.04915937217,0.0939412255,0.1315452681,0.202751358,0.227241671,0.2121198081,0.01463172244,0.003252517189,0.03923719655,0.004655501682,0.1031699363,0.0975524302,0.1472534847,377.9653405,0.04915937217,0.0,0.0939412255,0.0,0.1315452681,0.0,0.1191536025,0.001351943755,0.009272280275,0.006019763086,0.202751358,0.0,0.227241671,0.0,0.2121198081,0.0,0.1805723684,0.04378274161,0.1642336954,0.01232470905
5896,34863.5,0.0491617631,0.09394607692,0.1315483982,0.2027566563,0.2272550105,0.2121255099,0.01463132962,0.003252423921,0.03923635858,0.004655452519,0.103169048,0.09755187886,0.1472530673,377.9554211,0.0491617631,0.0,0.09394607692,0.0,0.1315483982,0.0,0.1191516353,0.001351257634,0.009268922696,0.006016498776,0.2027566563,0.0,0.2272550105,0.0,0.2121255099,0.0,0.1805539722,0.04376573479,0.1642308305,0.01232231071
5897,34864.5,0.04916415408,0.09395092813,0.1315514801,0.2027618831,0.2272683494,0.2121311402,0.01463071317,0.003252291814,0.03923546063,0.00465538775,0.1031679857,0.09755130501,0.1472525742,377.9423529,0.04916415408,0.0,0.09395092813,0.0,0.1315514801,0.0,0.1191488798,0.001350180921,0.00926416698,0.006011875166,0.2027618831,0.0,0.2272683494,0.0,0.2121311402,0.0,0.1805342764,0.04374751079,0.164227113,0.01231915105
5898,34865.5,0.04916654511,0.09395577913,0.1315544782,0.2027669871,0.2272816877,0.2121366452,0.01462962869,0.003252063155,0.03923439654,0.004655310359,0.1031663626,0.09755066484,0.1472519917,377.926738,0.04916654511,0.0,0.09395577913,0.0,0.1315544782,0.0,0.119144278,0.001348286729,0.00925593548,0.006003872325,0.2027669871,0.0,0.2272816877,0.0,0.2121366452,0.0,0.1805109763,0.0437259149,0.1642226778,0.01231537568
5899,34866.5,0.0491689362,0.09396062991,0.1315574083,0.2027719844,0.2272950253,0.2121420518,0.01462875126,0.00325186466,0.03923327097,0.004655243423,0.1031647405,0.09754997511,0.1472514212,377.9132326,0.0491689362,0.0,0.09396062991,0.0,0.1315574083,0.0,0.1191402459,0.001346754178,0.009248789862,0.005996925202,0.2027719844,0.0,0.2272950253,0.0,0.2121420518,0.0,0.1804863173,0.04370307118,0.1642187749,0.0123121103
5900,34867.5,0.04917132735,0.09396548047,0.131560297,0.202776913,0.2273083623,0.2121473997,0.01462822002,0.003251737656,0.0392322134,0.004655210077,0.1031634616,0.09754928407,0.1472510105,377.9065044,0.04917132735,0.0,0.09396548047,0.0,0.131560297,0.0,0.1191375079,0.001345826292,0.009244217838,0.005992480182,0.202776913,0.0,0.2273083623,0.0,0.2121473997,0.0,0.1804631051,0.04368160767,0.1642167041,0.01231048349
5901,34868.5,0.04917371835,0.09397033079,0.1315631334,0.2027817624,0.2273216986,0.2121526705,0.01462754664,0.00325159061,0.03923118013,0.004655197013,0.1031621559,0.09754859691,0.1472507571,377.9038686,0.04917371835,0.0,0.09397033079,0.0,0.1315631334,0.0,0.1191343527,0.001344650143,0.009238924305,0.005987333696,0.2027817624,0.0,0.2273216986,0.0,0.2121526705,0.0,0.1804404143,0.04366063728,0.1642158002,0.01230984614
5902,34869.5,0.0491761092,0.09397518088,0.1315659095,0.2027865206,0.2273350342,0.2121578528,0.01462677036,0.003251421228,0.03923009338,0.004655156813,0.1031607448,0.09754789209,0.1472504419,377.8957576,0.0491761092,0.0,0.09397518088,0.0,0.1315659095,0.0,0.1191308094,0.001343294255,0.009232826722,0.005981405494,0.2027865206,0.0,0.2273350342,0.0,0.2121578528,0.0,0.180416567,0.04363858149,0.1642134838,0.01230788503
5903,34870.5,0.04917850011,0.09398003072,0.1315686385,0.202791204,0.2273483692,0.212162967,0.01462616213,0.003251282488,0.03922894229,0.00465505883,0.1031594754,0.09754715807,0.1472498366,377.8759879,0.04917850011,0.0,0.09398003072,0.0,0.1315686385,0.0,0.1191278694,0.001342231912,0.009227832238,0.00597654975,0.202791204,0.0,0.2273483692,0.0,0.212162967,0.0,0.1803913204,0.04361522003,0.1642080006,0.01230310514
5904,34871.5,0.04918089108,0.09398488031,0.1315713316,0.2027958302,0.2273617034,0.2121680297,0.01462570373,0.003251176642,0.03922775275,0.004654919016,0.103158416,0.09754639793,0.1472489199,377.8477781,0.04918089108,0.0,0.09398488031,0.0,0.1315713316,0.0,0.1191255509,0.001341431239,0.009224021886,0.005972845243,0.2027958302,0.0,0.2273617034,0.0,0.2121680297,0.0,0.1803652288,0.04359107814,0.1642001236,0.01229628465
5905,34872.5,0.04918328216,0.09398972965,0.1315739639,0.2028003666,0.2273750369,0.2121730018,0.01462491772,0.003251009802,0.03922648671,0.004654784665,0.1031570914,0.09754559904,0.1472478961,377.8206706,0.04918328216,0.0,0.09398972965,0.0,0.1315739639,0.0,0.1191220675,0.001340058374,0.009218015774,0.005967005973,0.2028003666,0.0,0.2273750369,0.0,0.2121730018,0.0,0.1803374694,0.04356538365,0.1641924114,0.01228973067
5906,34873.5,0.04918567317,0.09399457873,0.1315764924,0.2028047511,0.2273883696,0.212177819,0.01462357236,0.003250725843,0.03922508879,0.004654698117,0.1031550772,0.0975447373,0.1472470416,377.8032081,0.04918567317,0.0,0.09399457873,0.0,0.1315764924,0.0,0.1191163581,0.001337708511,0.009207793559,0.005957067715,0.2028047511,0.0,0.2273883696,0.0,0.212177819,0.0,0.1803068387,0.04353701259,0.1641872483,0.01228550861
5907,34874.5,0.04918806403,0.09399942752,0.1315789151,0.2028089737,0.2274017016,0.2121824809,0.01462219874,0.003250423249,0.03922354671,0.004654609723,0.1031527591,0.0975437979,0.1472462343,377.7853732,0.04918806403,0.0,0.09399942752,0.0,0.1315789151,0.0,0.1191102671,0.001335309297,0.009196900451,0.005946477202,0.2028089737,0.0,0.2274017016,0.0,0.2121824809,0.0,0.1802730605,0.04350571584,0.1641820405,0.01228119649
5908,34875.5,0.04919045495,0.09400427603,0.1315812565,0.202813067,0.2274150327,0.2121870257,0.01462114528,0.003250181599,0.03922197375,0.004654529898,0.1031506331,0.09754281183,0.1472454922,377.7692672,0.04919045495,0.0,0.09400427603,0.0,0.1315812565,0.0,0.1191052477,0.001333469274,0.009188201293,0.005938019694,0.202813067,0.0,0.2274150327,0.0,0.2121870257,0.0,0.1802385779,0.04347379232,0.1641773245,0.0122773024
5909,34876.5,0.04919284592,0.09400912423,0.1315835099,0.2028170253,0.2274283629,0.2121914414,0.01462000364,0.003249929321,0.03922042488,0.004654509264,0.1031484644,0.09754180932,0.1472450608,377.7651041,0.04919284592,0.0,0.09400912423,0.0,0.1315835099,0.0,0.1190999433,0.001331475243,0.009179119502,0.005929190182,0.2028170253,0.0,0.2274283629,0.0,0.2121914414,0.0,0.1802045919,0.04344235767,0.1641758659,0.01227629581
5910,34877.5,0.04919523694,0.09401397213,0.1315856648,0.2028208338,0.2274416923,0.2121957124,0.01461872493,0.003249649028,0.03921884509,0.004654503465,0.1031461372,0.09754078548,0.1472448227,377.7639339,0.04919523694,0.0,0.09401397213,0.0,0.1315856648,0.0,0.1190941039,0.001329241796,0.009169029257,0.005919380229,0.2028208338,0.0,0.2274416923,0.0,0.2121957124,0.0,0.1801699261,0.04341029557,0.164175339,0.01227601281
5911,34878.5,0.04919762802,0.09401881971,0.1315877452,0.2028245238,0.2274550208,0.2121998763,0.01461775904,0.003249427407,0.03921729552,0.004654490684,0.1031440837,0.0975397613,0.1472446408,377.7613552,0.04919762802,0.0,0.09401881971,0.0,0.1315877452,0.0,0.1190893975,0.001327554748,0.009161051105,0.005911623698,0.2028245238,0.0,0.2274550208,0.0,0.2121998763,0.0,0.1801359037,0.04337884687,0.1641745208,0.01227538926
5912,34879.5,0.04920001896,0.09402366696,0.1315897783,0.2028281358,0.2274683484,0.212203973,0.01461714631,0.003249281922,0.03921584268,0.004654468091,0.1031425055,0.09753876827,0.147244446,377.7567968,0.04920001896,0.0,0.09402366696,0.0,0.1315897783,0.0,0.1190861363,0.001326484532,0.009155813777,0.005906531855,0.2028281358,0.0,0.2274683484,0.0,0.212203973,0.0,0.1801039722,0.0433493612,0.1641732012,0.01227428709
5913,34880.5,0.04920240975,0.09402851389,0.1315917729,0.2028316865,0.2274816751,0.2122080144,0.01461664841,0.003249167643,0.03921447529,0.004654427239,0.1031412432,0.09753781672,0.1472441645,377.7485541,0.04920240975,0.0,0.09402851389,0.0,0.1315917729,0.0,0.1190835065,0.001325614873,0.009151699833,0.00590253219,0.2028316865,0.0,0.2274816751,0.0,0.2122080144,0.0,0.1800739018,0.04332160979,0.1641708858,0.01227229414
5914,34881.5,0.04920480059,0.09403336048,0.1315937206,0.2028351662,0.2274950008,0.2122119867,0.01461604072,0.003249035248,0.03921314092,0.004654369756,0.1031400089,0.09753689514,0.1472437709,377.736956,0.04920480059,0.0,0.09403336048,0.0,0.1315937206,0.0,0.1190806031,0.001324553451,0.009146933748,0.0058978985,0.2028351662,0.0,0.2274950008,0.0,0.2122119867,0.0,0.1800445646,0.04329452857,0.1641676306,0.01226948992
5915,34882.5,0.04920719149,0.09403820673,0.1315956172,0.2028385683,0.2275083256,0.2122158842,0.01461537968,0.003248890306,0.0392118131,0.00465429715,0.1031387483,0.0975359909,0.1472432583,377.7223067,0.04920719149,0.0,0.09403820673,0.0,0.1315956172,0.0,0.1190775268,0.001323398858,0.00914171598,0.005892825674,0.2028385683,0.0,0.2275083256,0.0,0.2122158842,0.0,0.1800153842,0.04326758018,0.1641635035,0.01226594802
5916,34883.5,0.04920958251,0.09404305263,0.1315974601,0.2028418882,0.2275216494,0.2122197029,0.01461468258,0.003248736741,0.03921047732,0.004654212952,0.1031374443,0.09753509345,0.1472426389,377.7053183,0.04920958251,0.0,0.09404305263,0.0,0.1315974601,0.0,0.1190743082,0.001322181275,0.009136187798,0.005887451056,0.2028418882,0.0,0.2275216494,0.0,0.2122197029,0.0,0.1799860411,0.04324047035,0.1641586924,0.0122618406
5917,34884.5,0.04921197345,0.09404789818,0.1315992561,0.2028451348,0.2275349722,0.2122234533,0.01461407366,0.003248599586,0.03920917906,0.004654139605,0.1031362182,0.09753421316,0.1472420234,377.6905192,0.04921197345,0.0,0.09404789818,0.0,0.1315992561,0.0,0.1190714096,0.001321117723,0.009131250322,0.005882650737,0.2028451348,0.0,0.2275349722,0.0,0.2122234533,0.0,0.179957514,0.04321412183,0.1641544255,0.01225826248
5918,34885.5,0.04921436424,0.09405274338,0.1316010139,0.202848321,0.227548294,0.2122271487,0.01461358015,0.003248487001,0.03920794271,0.00465407426,0.1031351435,0.09753336181,0.147241441,377.6773349,0.04921436424,0.0,0.09405274338,0.0,0.1316010139,0.0,0.1190689794,0.001320255729,0.00912719737,0.005878710369,0.202848321,0.0,0.227548294,0.0,0.2122271487,0.0,0.1799303345,0.04318903001,0.16415059,0.01225507473
5919,34886.5,0.04921675509,0.09405758822,0.1316027281,0.2028514409,0.2275616148,0.21223078,0.01461301473,0.003248362962,0.03920672631,0.004654002926,0.1031340528,0.09753253031,0.1472408416,377.662942,0.04921675509,0.0,0.09405758822,0.0,0.1316027281,0.0,0.1190663357,0.001319268153,0.0091227321,0.005874369138,0.2028514409,0.0,0.2275616148,0.0,0.21223078,0.0,0.1799035996,0.04316434297,0.1641464394,0.01225159483
5920,34887.5,0.049219146,0.09406243269,0.1316043986,0.2028544935,0.2275749346,0.2122343473,0.01461244659,0.003248237169,0.03920552672,0.004653928761,0.103132961,0.09753171465,0.1472402235,377.6479781,0.049219146,0.0,0.09406243269,0.0,0.1316043986,0.0,0.1190636834,0.001318275814,0.009118203676,0.005869966507,0.2028544935,0.0,0.2275749346,0.0,0.2122343473,0.0,0.1798772383,0.04313999696,0.1641421292,0.01224797686
5921,34888.5,0.04922153695,0.09406727679,0.1316060253,0.2028574786,0.2275882533,0.2122378505,0.01461187833,0.003248111107,0.03920434143,0.004653853333,0.1031318694,0.09753091197,0.1472395918,377.6327593,0.04922153695,0.0,0.09406727679,0.0,0.1316060253,0.0,0.119061031,0.001317283275,0.009113665575,0.005865554468,0.2028574786,0.0,0.2275882533,0.0,0.2122378505,0.0,0.1798511947,0.0431159413,0.1641377424,0.01224429727
5922,34889.5,0.04922392797,0.09407212051,0.1316076082,0.2028603964,0.227601571,0.2122412897,0.01461131007,0.003247985004,0.039203168,0.004653777138,0.103130778,0.09753011997,0.1472389501,377.6173857,0.04922392797,0.0,0.09407212051,0.0,0.1316076082,0.0,0.1190583789,0.001316290729,0.009109125991,0.005861140987,0.2028603964,0.0,0.227601571,0.0,0.2122412897,0.0,0.1798254143,0.04309212636,0.1641333075,0.01224058027
5923,34890.5,0.04922631883,0.09407696385,0.1316091472,0.2028632466,0.2276148876,0.2122446646,0.01461073969,0.003247858476,0.03920200454,0.00465370092,0.1031296846,0.09752933682,0.1472383036,377.6020075,0.04922631883,0.0,0.09407696385,0.0,0.1316091472,0.0,0.1190557187,0.001315294481,0.0091045711,0.005856712624,0.2028632466,0.0,0.2276148876,0.0,0.2122446646,0.0,0.1797998551,0.04306851379,0.1641288667,0.01223686213
5924,34891.5,0.04922870955,0.09408180681,0.1316106425,0.2028660295,0.2276282032,0.2122479755,0.01461017134,0.003247732302,0.03920084997,0.00465362467,0.1031285925,0.0975285612,0.1472376546,377.5866228,0.04922870955,0.0,0.09408180681,0.0,0.1316106425,0.0,0.1190530656,0.001314301779,0.009100028939,0.005852296637,0.2028660295,0.0,0.2276282032,0.0,0.2122479755,0.0,0.1797744927,0.04304508155,0.1641244217,0.01223314244
5925,34892.5,0.04923110033,0.09408664937,0.131612094,0.202868745,0.2276415177,0.2122512225,0.01460960308,0.003247606181,0.03919970235,0.004653548021,0.1031275009,0.09752779177,0.1472370023,377.5711577,0.04923110033,0.0,0.09408664937,0.0,0.131612094,0.0,0.1190504132,0.00131330922,0.009095488726,0.005847882545,0.202868745,0.0,0.2276415177,0.0,0.2122512225,0.0,0.1797492846,0.04302179051,0.1641199536,0.0122294033
5926,34893.5,0.04923349116,0.09409149154,0.1316135019,0.2028713932,0.227654831,0.2122544055,0.01460903482,0.003247480069,0.03919856058,0.004653471175,0.1031264095,0.09752702748,0.1472363476,377.5556526,0.04923349116,0.0,0.09409149154,0.0,0.1316135019,0.0,0.119047761,0.001312316673,0.009090948809,0.005843468739,0.2028713932,0.0,0.227654831,0.0,0.2122544055,0.0,0.1797242062,0.04299861814,0.1641154733,0.0122256545
5927,34894.5,0.04923588204,0.09409633331,0.1316148661,0.2028739741,0.2276681433,0.2122575246,0.01460846656,0.003247353958,0.03919742373,0.004653394226,0.1031253183,0.09752626748,0.1472356913,377.5401271,0.04923588204,0.0,0.09409633331,0.0,0.1316148661,0.0,0.119045109,0.001311324128,0.009086408934,0.005839054976,0.2028739741,0.0,0.2276681433,0.0,0.2122575246,0.0,0.1796992367,0.0429755455,0.1641109863,0.01222190074
5928,34895.5,0.04923827285,0.09410117467,0.1316161924,0.2028764958,0.2276814544,0.2122605887,0.01460797394,0.003247242785,0.03919630903,0.004653317224,0.1031243083,0.09752551721,0.147235034,377.5245906,0.04923827285,0.0,0.09410117467,0.0,0.1316161924,0.0,0.1190427459,0.001310463702,0.009082406806,0.005835164021,0.2028764958,0.0,0.2276814544,0.0,0.2122605887,0.0,0.1796747488,0.04295292251,0.1641064956,0.01221814436
5929,34896.5,0.04924066357,0.09410601562,0.1316174963,0.2028789802,0.2276947644,0.2122636212,0.01460768252,0.003247172989,0.03919530056,0.00465327016,0.1031235449,0.09752480753,0.1472345189,377.5150946,0.04924066357,0.0,0.09410601562,0.0,0.1316174963,0.0,0.1190411821,0.001309954708,0.009079894216,0.005832721227,0.2028789802,0.0,0.2276947644,0.0,0.2122636212,0.0,0.1796525636,0.0429324555,0.1641036375,0.01221584838
5930,34897.5,0.04924305435,0.09411085617,0.1316187848,0.2028814393,0.2277080732,0.2122666316,0.01460748199,0.003247125724,0.03919435287,0.004653202698,0.103122977,0.09752413586,0.1472339609,377.5014832,0.04924305435,0.0,0.09411085617,0.0,0.1316187848,0.0,0.1190400634,0.001309604452,0.009078192743,0.005831067019,0.2028814393,0.0,0.2277080732,0.0,0.2122666316,0.0,0.1796317106,0.04291322187,0.164099721,0.01221255736
5931,34898.5,0.04924544518,0.0941156963,0.1316200383,0.2028838479,0.2277213809,0.2122695895,0.01460702726,0.003247030816,0.0391933224,0.00465307256,0.1031222237,0.09752345404,0.1472330944,377.4752257,0.04924544518,0.0,0.0941156963,0.0,0.1316200383,0.0,0.1190380612,0.001308810193,0.009074776127,0.005827745311,0.2028838479,0.0,0.2277213809,0.0,0.2122695895,0.0,0.1796090848,0.04289230837,0.1640923757,0.01220620883
5932,34899.5,0.04924783607,0.09412053601,0.1316212488,0.202886192,0.2277346875,0.2122724839,0.01460646735,0.003246909903,0.03919228508,0.004652974355,0.1031212989,0.09752276854,0.1472322615,377.4554112,0.04924783607,0.0,0.09412053601,0.0,0.1316212488,0.0,0.1190355985,0.001307832235,0.009070423373,0.00582351347,0.202886192,0.0,0.2277346875,0.0,0.2122724839,0.0,0.1795863093,0.04287125564,0.164086654,0.0122014181
